gene_name	InjuryReconstruct.Day28vsInjury.Day28_log2FoldChange	InjuryReconstruct.Day28vsInjury.Day28_padj
GKAP1	-0.279838080726064	1
SREBF2	0.348033397560327	1
LAMP3	0.090992000272992	1
CMYA5	-1.1827185129253	0.794052054856723
ZBTB17	-0.132720038394248	1
TXNDC15	-0.241698628497189	1
CDC42EP1	0.0587823694271736	1
SRPK2	0.143403968341764	1
ZBTB20	0.294838469678056	1
FHOD1	0.121740481036448	1
	-0.0131408091617905	1
EPHA3	0.11139559032142	1
BPIFB3	0.0120020184980352	1
	-0.228851458291669	1
ZNF71	-0.232079431805313	1
TNK1	-0.0429342435757382	1
RAG1	0.195619851150405	1
GALNT5	-0.0718734248723231	1
PKLR	-0.229923044552465	1
PRKD2	-0.0744633582745654	1
ACAT1	-0.23605140815802	1
FSCN2	-0.097956349783414	1
OR10G3	NA	NA
RAD18	0.0193588198356315	1
MROH9	NA	NA
E2F6	0.0261173609826167	1
	-0.30441679320798	1
	-0.0323279170591464	1
MFSD12	0.0714107406817802	1
FAM81B	0.0125449767797958	1
CHRM3	-0.124861516649979	1
SLC25A40	-0.104088207746815	1
	0.660819262635363	1
AKTIP	-0.105576619752327	1
MPP4	-0.0396346535619174	1
VWA5B2	0.51040837251845	1
INIP	-0.0851419920232257	1
	0.0941936007841714	1
PROK2	-0.399873203124858	1
NXPE4	0.091059894380693	1
	NA	NA
	0.648615190791293	1
NRN1	1.46617977405725	0.863581248665765
NLRC4	0.0111087418292823	1
	-0.440398959452955	1
	NA	NA
ARHGAP31	0.283236928269099	1
PCBD2	-0.285503869557473	1
SRP19	-0.13041849114355	1
FAM184B	-0.866167468262681	1
	0.123510451443591	1
RNF212B	-0.0316327517416763	1
VPS35	-0.129247434571235	1
B3GAT2	-0.19657300253407	1
PAQR4	0.0877577156402019	1
	NA	NA
PRRG3	-0.240617367496424	1
STMN1	0.151067349067972	1
LINGO4	-0.415208463410957	1
ATP13A5	NA	NA
HSPB11	-0.279927610434003	1
DLG5	0.19924335649116	1
RAB29	-0.0632247692393818	1
	0.336624280455777	1
ZBTB40	0.335143770556318	1
SCAP	0.131170653906552	1
	NA	NA
BBS12	0.594268926022472	1
STX5	-0.315917202204598	1
GMFB	-0.132546958509266	1
KLB	0.831451917398162	1
RAP2C	-0.0392964688268589	1
	0.429565060911495	1
SLC10A2	-0.00387250798714532	1
NETO2	-0.280339208255122	1
FAM50B	-0.000454288828580577	1
CCNF	0.284883330773109	1
GIP	0.160739694776202	1
COQ8B	-0.129681069537739	1
GTSF1	-0.268236927579859	1
	0.106610090851188	1
MCM3AP	0.315736625334784	1
	0.072566814797719	1
UBE3D	0.203448486471824	1
ALDH3B2	0.346823408610221	1
	-0.201144965516673	1
CLGN	0.0220077241008963	1
CHRNB3	NA	NA
	0.0089581114827132	1
IFT172	-0.0442599139936881	1
	NA	NA
PPP2R5E	-0.0811251242215248	1
NRP2	0.483988492035774	1
SLC30A2	-0.178084836246146	1
REEP6	0.271256237024935	1
SYNJ2BP	-0.312763799485996	1
BSDC1	0.14121270978604	1
TARS2	-0.0113665944422764	1
	-0.501455258052637	1
SERTAD4	0.162458523989298	1
NCCRP1	-0.252599812696311	1
TYR	0	1
PLXNA2	0.502860622283486	1
ATOX1	-0.475774347121394	1
EPS8L1	0.130046007966296	1
PKD2L2	0.00635365691438125	1
GPER1	0.0182408029659448	1
SLC23A1	0.0897900372600554	1
ADAMTSL2	-0.219788452256382	1
RORC	-0.336443396765435	1
DDX3Y	-0.0312175915611429	1
CCDC73	0.245069419139297	1
FAM163B	-0.0877126082264913	1
	-0.112440513236646	1
KDM4A	0.173141827807825	1
ACSM5	-0.0543326607377002	1
PMAIP1	0.101731417028437	1
TMEM54	-0.181748862229457	1
	0.280562731330968	1
BABAM2	-0.2905738042092	1
SLC23A2	0.184724807793052	1
PCDHA1	-0.00966277402599529	1
RPL7L1	-0.210604494462648	1
ABCA8	0.509641685194762	1
	0.0287686557319734	1
PADI2	-0.136235549629422	1
	0.263753246765158	1
UBE2E1	-0.242298719956572	1
	0.262304742737535	1
NMT2	-0.549155012245446	1
LIX1L	-0.0694870047522572	1
SETD6	-0.0557760732958104	1
RALGAPA2	0.236831411158681	1
	0	1
EPHB3	0.0813747812014593	1
CALML4	-0.341734901025443	1
	0.273366666165692	1
CATSPER4	0.0767221272982943	1
HCN1	-0.321148562204798	1
	-0.275783834466605	1
DNASE2B	0	1
MYF6	-0.0360183518979171	1
DCUN1D2	-0.163254231841337	1
CACNA2D4	-0.0376465598316994	1
MSGN1	0	1
	0.0108633528038741	1
	0	1
SLC45A3	0.338983881864201	1
ZNF621	0.146968171624092	1
MFSD14B	0.0258074960097942	1
PRXL2B	-0.362829977723214	1
EML6	0.549421988917668	1
	-0.193734461244214	1
	-0.0155400911537951	1
DNPH1	-0.676993879717193	1
CLEC16A	0.17511516074884	1
RAB8B	-0.143966308715036	1
	-0.334954907193154	1
TLR1	-0.199358973597494	1
PROCR	-0.391560911304123	1
BATF3	-0.295543162895994	1
HGH1	0.0818201920318004	1
TLR6	0.0438471949941937	1
	0.170235782661215	1
SYNRG	0.118715104548585	1
SLC38A4	-0.178696874816841	1
	NA	NA
KLHL30	-0.0744632806808035	1
PTGIR	0.274974533185488	1
BPI	0.128862116499649	1
PAIP2	-0.154211647263156	1
TIMM50	-0.0879921642850163	1
EIF2S2	-0.101334098244592	1
CAVIN2	-0.172631059636572	1
EAF1	0.186111801385961	1
RER1	0.0253859623862837	1
ZBTB4	0.113438707583431	1
DDX46	0.0914337292837223	1
	0.483527047219437	1
PTPN13	0.076542688788756	1
	-0.0179164945916931	1
PTPRN2	0.324718131118066	1
	-0.278624207603805	1
DTD2	-0.109057467556561	1
PPM1D	0.169155060219355	1
KCND3	0.0858413644733653	1
PDZD9	0.139657914774991	1
	0.00984378101330166	1
TNFSF14	-0.6794733472053	1
UHRF1BP1L	0.0112200589441564	1
ZNF180	-0.460589356400537	1
RBM23	0.182298638236378	1
	0.517754582782171	1
NVL	-0.139854808828492	1
PIGS	-0.15544911946393	1
XCR1	0.731558524397841	1
CARHSP1	-0.314462196861017	1
TMEM17	0.0370619884768775	1
TAF9B	0.0370763434352157	1
PLCH1	0.249229092731151	1
	-0.20185835923509	1
PHF14	-0.240479526218177	1
PLBD1	0.151631889362831	1
TMEM150C	0.0452722098017177	1
CEP85	0.160979685623117	1
HIPK2	0.524399165266145	1
TBCC	-0.116936977785599	1
BTK	0.203848935398482	1
ZDHHC20	0.0682618551413803	1
	-0.173412351482626	1
PLK1	0.750654906971216	0.918756046569177
BYSL	-0.0678665313627776	1
OSBPL11	-0.0139613261995737	1
ATCAY	-0.0634991319645005	1
CCT8	-0.194197791944553	1
	NA	NA
C1orf52	0.172201557077973	1
EDIL3	-0.246459925806771	1
ANKLE2	0.237908590039059	1
LMNB2	0.194934139729881	1
BTBD17	-0.0172852141092869	1
	NA	NA
RHCE	-0.195187881747332	1
B4GALT2	-0.0698748142164055	1
SIRT2	-0.18998407572286	1
MS4A5	NA	NA
	-0.381127617317892	1
DHX9	0.102730216789905	1
EMG1	-0.292208182784458	1
	0.138819501537459	1
ZNF646	0.315906071639588	1
CTC1	0.281163591088147	1
NID1	0.636628501771756	1
MYNN	0.00849747914246968	1
MSANTD4	-0.339825967997494	1
CDH18	-0.969907153865876	1
CCNO	-0.101343357723744	1
SNCG	0.304168055090467	1
RMC1	-0.27823495684874	1
NPPC	0.00226672672652697	1
	0	1
	0.0258106434479832	1
	NA	NA
NECTIN4	-0.0785158668549471	1
FARP1	0.16958010202851	1
	0.173968116118983	1
	NA	NA
LRRC15	0.546953740408038	1
DCHS2	-0.166831344222606	1
GALNT6	0.344533148406309	1
	-0.296118850760015	1
NFE2L3	0.340403269926428	1
CPSF4	-0.0707545163773464	1
FAM149B1	-0.128495760826991	1
C15orf41	-0.275108480847645	1
NFKBIB	-0.378311570302626	1
PLA2G16	-0.153434911947754	1
	-0.0179164945916931	1
DRAM2	-0.048520849936562	1
KIFC2	-0.161893931900624	1
SERTAD1	-0.188311470406022	1
RS1	-0.0887207538696213	1
PIGX	-0.328854305297046	1
LMAN2L	-0.0219060335401791	1
CASP10	0.193604165329584	1
	0.0332649182046172	1
MRAP2	0.11862815195067	1
LRRC2	0.290520512576331	1
GMPR2	-0.0127855965599691	1
PSMB8	-0.130894856436478	1
	-0.0621301125944623	1
TMEM87B	0.0134064076616472	1
WNT10A	-0.0171936557944688	1
NPAT	0.00619574686859238	1
	0.20079249608782	1
	-0.19158562993397	1
A4GALT	-0.495743534679745	1
STK36	0.163856871323726	1
KRAS	0.0196356484446434	1
	0	1
TRAIP	0.270181302395803	1
ROS1	0	1
MRPS6	-0.0383429928451226	1
SHCBP1L	-0.00354290813613577	1
CXorf36	0.248029555562845	1
SNAP25	0.0575156678836741	1
RAD51D	-0.0475619331455486	1
FAM162A	-0.257817319157903	1
LURAP1	0.178242109531448	1
	NA	NA
ADAMTS10	0.0826607503776345	1
	0.108198925724126	1
KLHL32	-0.110387775745232	1
	0.107828253827802	1
	-0.277010378316534	1
C19orf47	-0.23239279363182	1
NR1D2	-0.0816468484450993	1
CACNA2D3	0.255239864565464	1
CNFN	0	1
ASIC3	-0.00786937778059438	1
	NA	NA
	-0.0139373183665042	1
BDKRB2	-0.051302394852703	1
	0.0110302842237484	1
	NA	NA
LRRC56	-0.0915352198520464	1
	-0.0301936039995364	1
EMC7	-0.102641167304329	1
PEX11A	-0.0957171192640162	1
PACSIN1	0.109898118141642	1
	0.161366990491389	1
SYVN1	0.0438915705418042	1
TBX2	0.0108980964081104	1
DPY19L1	-0.0515072882000903	1
ENTPD6	-0.0169490590930859	1
ATP5IF1	-0.431767659504294	1
FER	0.0994063890859666	1
	NA	NA
CYHR1	-0.249019801083128	1
	-0.0655705828458268	1
	NA	NA
DONSON	0.0705151368501055	1
OAZ3	0.390025108201509	1
FOLH1B	-0.333000056280592	1
	0.0391531247584549	1
MED31	-0.265440838860613	1
TVP23A	0.0369032769806292	1
TUBGCP5	-0.0775274256058757	1
SSTR3	-0.215478935827425	1
RPP38	-0.264335427529076	1
CNGA3	0.00776483166856301	1
SCP2	-0.23233600967452	1
	0.109951761586494	1
	0.37396825459633	1
SELRC1	-0.132520049245035	1
ODC1	0.24884389018124	1
	-0.00952969735853676	1
MAP2K2	-0.11727948278858	1
LONP1	-0.0221646121592164	1
TNFRSF12A	0.417440734492102	1
KLHDC10	0.0518215194124117	1
PPM1G	-0.0311349424810687	1
	-0.0309922615048422	1
FYTTD1	-0.0794425912649466	1
LMNTD1	-0.0977831293291973	1
CENPH	-0.243418953145529	1
WARS2	-0.207575381516543	1
SLC40A1	-0.218895734423185	1
DSG3	0.177224077111523	1
PIP5K1B	0.468270713525664	1
UBE2G2	-0.104368168322066	1
BICD2	0.0541732529681328	1
ENOSF1	-0.0385202337301479	1
SACM1L	-0.109567239549338	1
MAN2B2	-0.270977939108444	1
SIM2	0.43971915585758	1
FSTL5	-0.452198368971143	1
PPP1R12C	-0.289752868507426	1
PEX26	-0.114349343852338	1
	-0.382279837582812	1
DYRK1B	-0.209460419979402	1
PDK2	0.105680353626223	1
LPCAT3	0.397251264917515	1
PARD6B	-0.279860331731651	1
GPATCH2	0.21580983860503	1
EPC2	0.044400939309845	1
CTRC	0.130089550226027	1
PCBP1	0.0477303084226821	1
	0.0263809527433913	1
EPN3	0.133853297822871	1
	-0.385493107931533	1
SLC35G1	0.0956856805551396	1
	-0.588044151515517	1
GATA1	-0.0396173596894374	1
	NA	NA
	0	1
SLC25A2	0.225927783182482	1
CDC7	-0.117296127964491	1
HCFC1R1	-0.295104420547159	1
CNIH1	-0.162482435861245	1
PSMB1	-0.298422851821203	1
PNPLA3	0.575221416941792	1
TIMM9	-0.28177174807541	1
PIK3CG	0.092346621974789	1
	0.516075265274917	1
HHLA2	0.45642692642269	1
ARL6	-0.0462707802217932	1
	-0.00644451102556317	1
DGKQ	-0.28834918578509	1
TMEM189	0.426974166227346	0.680322447516125
DAGLB	-0.219848879646896	1
TNPO1	-0.0955618017792684	1
CDV3	0.134979346654373	1
PANK4	-0.0333899960241358	1
TNP2	-0.0296752825319576	1
	-0.0278742189652034	1
PKP3	-0.652421235007477	1
NDUFA11	-0.0155175112896279	1
PTCH1	0.592921429462032	1
CAMSAP2	0.348950845463165	1
SLC4A5	0.0653359607726391	1
PGLYRP3	0.0108286632881086	1
NCBP2	-0.0973807419495841	1
VPS35L	-0.23027840621389	1
TRNP1	-0.100405334151528	1
PP2D1	0.559488135532858	1
	-0.151564189584436	1
COL6A3	0.430478533586008	1
EIF1AD	0.147958292152992	1
	-0.146060704823777	1
BAZ1B	0.0353829580778864	1
	-0.359302858387537	1
TBC1D14	0.236897639409898	1
ZNF454	0.129831286268353	1
	-0.117096363236276	1
CSTB	-0.139313976292811	1
RPS17	-0.555452109704921	1
OVOL1	-0.246894750901999	1
LEXM	0	1
WNT7B	-0.0885795975778076	1
PCDHGC4	0.265013797826764	1
SAMD9	-0.136809094075816	1
	-0.102625170353618	1
SH3PXD2B	0.0995749016664717	1
GGCX	0.184220138781302	1
MS4A12	0.156947960805042	1
HERPUD2	0.000463131620083394	1
OPRD1	0.0100549593458227	1
AASDH	0.26277850508395	1
UNC93A	0.106551544309865	1
MYH14	0.327418044360011	1
TCF23	0.557938437332211	1
CBFA2T2	0.21333244018376	1
WWOX	0.143432189397642	1
LDLRAD4	-0.031398008329673	1
	0.203230674548052	1
TMEM53	-0.238445692136	1
BCL3	-0.0859174464364676	1
ENHO	-0.0912114724224679	1
	0.0517420296581042	1
	NA	NA
NSUN3	-0.0168568176653184	1
OLFM2	0.18158912043692	1
HAO1	-0.0346606483449786	1
MRAS	0.197114014906899	1
STAU1	0.0492390019288933	1
TMTC1	-0.319698491016483	1
	-0.202960254603283	1
	0.170795976393627	1
SLC39A6	0.0368091485596672	1
FBXO22	-0.0328698234122326	1
RNF13	-0.270670200756022	1
NLGN3	0.46855067473039	1
PCOLCE	-0.643704980987646	1
DZIP1L	-0.0154057713409012	1
GCA	-0.110709392704648	1
TBC1D2B	0.348136525142306	1
PPCDC	-0.268291606409907	1
KLF10	0.0713998461594846	1
TRIP6	-0.160794115756812	1
LAT2	-0.00563171396484206	1
TMCO4	0.189037603343478	1
	NA	NA
	-0.096729960102074	1
MYL5	-0.0394831057780784	1
OSBPL8	0.00404464537691969	1
ESYT3	0.479798525417031	1
POLD3	0.0525637154276651	1
VPS54	-0.0577788706245946	1
ELP5	-0.210114239219014	1
	-0.344756508023436	1
CIR1	-0.155803121522056	1
DHCR24	0.469010263020166	1
	0.0977597221149377	1
TMEM107	-0.24656334882382	1
BIRC3	0.13799102707627	1
TAF12	-0.101169628125396	1
TMEM258	-0.160137974031969	1
TMEM198	-0.492876443693384	1
	NA	NA
KRT79	NA	NA
PLCD1	0.148653922651147	1
NUDT15	-0.258666417758321	1
	0.171180242190919	1
DEFB1	-0.770697111852869	1
	-0.279827790652379	1
	0.266314334484521	1
GABBR2	-0.0187695161628785	1
LIN52	-0.0372472234511736	1
ARHGAP45	0.127579236274105	1
	NA	NA
BLK	-0.238745850176661	1
	0.0369447151020112	1
	-0.36712357458859	1
SPAG1	-0.0129873812213259	1
	NA	NA
USP16	-0.190736554082354	1
	0.467687074565256	1
IER3	0.539415308551651	1
FAM172A	0.26645306634212	1
GC	NA	NA
	-0.0288377724777647	1
SYNPR	0	1
NDUFA4L2	-0.298281211629993	1
IL6R	0.0822606287885464	1
CDIPT	-0.15442670466469	1
	NA	NA
	NA	NA
LDLRAD1	NA	NA
TIPARP	0.307933716597681	1
KLHL15	0.131763128506462	1
NETO1	-0.690352308626251	1
KRTAP7-1	NA	NA
ZC4H2	0.0442942582353212	1
FUCA1	-0.0875886112045011	1
IFI44L	-0.241744603341952	1
	0	1
	0.366403827569631	1
EML1	0.00819110137087492	1
	0.422136655341442	1
FOXP1	0.0246778501523507	1
NOP56	-0.221013108103504	1
	-0.359255206539128	1
CCDC175	-0.0294601260349962	1
ZFR	-0.0541531414784803	1
TRIM63	0.0436887711082293	1
YTHDF2	0.0890864890258386	1
RNF183	-0.159449703423785	1
	0.0185426660132329	1
RPRD1A	-0.107801623099367	1
RP2	-0.0950336864798393	1
PARP9	-0.35606324550669	1
PDZD3	0.137756277077053	1
SS18L2	-0.195893091254929	1
	-0.0902995949864938	1
BMP2K	0.437227599939075	1
	0.0115948373608387	1
CACNA1C	0.274686610524877	1
DLL1	0.0924354977397654	1
	NA	NA
LRRFIP2	-0.0361940274396153	1
	0.226266892889493	1
ABCG1	-0.427575051180435	1
	-0.181421321723479	1
TNFRSF11B	0.458140508029942	1
NDUFAF2	-0.390501689920692	1
TOGARAM1	0.043167384993626	1
SHLD2	-0.0231176131272134	1
SLC29A4	-0.418779372937506	1
TDRKH	-0.0414650412704417	1
ZFP28	0.122641201477801	1
PRRG1	0.164226236976338	1
	-0.215018952555249	1
TMEM259	0.0835132489416546	1
ZBTB21	0.683380346276461	1
TRAV36DV7	NA	NA
	-0.338881822951522	1
C12orf45	-0.0711042735214174	1
	0.0449832299115739	1
SLC22A7	-0.579113412371424	1
VTN	0.234629886982107	1
SAMHD1	-0.345034051325917	1
IQSEC1	0.100552612952487	1
CD200	-0.0532976753166572	1
CORT	0	1
	0.139964493571284	1
GALE	0.249003452102989	1
	-0.221664282680168	1
RRP15	-0.0427380910768894	1
CSKMT	-0.0216406798120836	1
CNR2	0.548205979834129	1
	NA	NA
	0.0644590094105359	1
HSD17B6	-0.202867198148611	1
SOCS1	-0.151156420109907	1
DMXL1	0.0379574371935449	1
HDAC7	0.121530835413862	1
ERAP2	-0.251794886939424	1
OPN5	NA	NA
GALC	-0.0768622133925521	1
PHF13	0.28170700671751	1
	NA	NA
MYBL1	0.20815568636256	1
	0	1
CA14	-0.168481856837049	1
TLR10	0.107227266146355	1
C1orf115	-0.0245277064079953	1
	-0.03247000238309	1
FAM76A	-0.161765318213599	1
ATP2B1	0.026862876552925	1
CLDN22	0.362222147104484	1
ZMPSTE24	-0.199534758316048	1
	-0.172782109383901	1
	-0.0524736630043452	1
	-0.0131836519067218	1
LTB4R	-0.00337868960996408	1
PEX10	-0.189372206154452	1
	0.330397706718618	1
UNC5CL	0.164145289585346	1
GPR142	NA	NA
FTCD	0	1
TMEM9	-0.290200775640647	1
FHOD3	0.240122110400183	1
LSAMP	0.174707372017044	1
MVP	-0.086769037500529	1
ADCY5	-0.0647690184672911	1
NMU	-0.00493350683822885	1
SSH3	-0.0912409058280284	1
	NA	NA
IGSF6	-0.106424768479837	1
	-0.356537016179429	1
COG4	0.0989376999641222	1
	-0.212248455049436	1
LRRC3	0.246264394539368	1
RTL9	0.773641733919052	1
ZWINT	0.146972223369015	1
ABCB8	-0.015263804033561	1
	0.210715408372501	1
	-0.345077859161521	1
FAM187B	-0.0124639708821772	1
	0.008223479382216	1
MST1R	0.149548307127067	1
NME5	-1.10841462187569	1
	0.374358858944667	1
RIN2	-0.215651912046814	1
	-0.0995832846499372	1
POLR1C	0.00417639198040191	1
ABHD3	-0.375775089708708	1
GAL3ST3	-0.128281882292285	1
EP400	0.327273413463435	1
LRRC59	0.350169498031852	1
MRPS9	-0.0972324729288071	1
COL6A2	0.174422715481885	1
WDR74	-0.135079274388589	1
PCDHA13	-0.414297941068901	1
HDAC11	-0.397696294854647	1
SECISBP2	0.215904070338559	1
ZC3H11A	-0.0223025890905832	1
MAP3K10	-0.0177648945484381	1
C19orf24	-0.10112262683581	1
MUL1	-0.171742302015316	1
DTNA	-0.725323071328709	1
ARHGEF15	0.0905087256691285	1
ZNF385C	0.304428210724913	1
OBSL1	-0.016118538885425	1
ZNF526	0.122425300539565	1
ZFP36	0.0675462961460869	1
SLC4A8	0.603755250150139	1
	0.0210774249918984	1
TACC2	0.312586482909516	1
NKX2-6	NA	NA
USPL1	-0.00985731005198111	1
SPRYD4	-0.293139095097218	1
ZBTB7C	0.337342981119555	1
OVCA2	-0.0838210937233462	1
ELOVL4	-0.131670744947399	1
	0.5404397530461	1
GNG2	0.0586431583407731	1
	0.0613783127227565	1
SLC9B2	0.0669821891446748	1
HOXC11	0	1
ASAP3	0.158103023713254	1
SNTB2	0.0633581079941858	1
CLIC6	0.0674472785480542	1
CAPZA2	-0.264854737767772	1
ALDH8A1	0.0111125273289991	1
	-0.057299717611944	1
LCA5L	0.195842455577671	1
VPS26B	0.0914021171588099	1
SNRPN	-0.191217383111814	1
MPPE1	0.0995893268595211	1
	NA	NA
NAA20	-0.247292238245596	1
	-0.248814798078497	1
	NA	NA
CCDC154	-0.615407138518896	1
EPHX3	-0.269478099905928	1
GPR32	0.0140224182569929	1
DMD	-0.04181896128361	1
THYN1	-0.122719760626497	1
CASP8	-0.0235917902120984	1
	-0.405101705834813	1
	0.0487256690746341	1
SLIRP	-0.326387353051386	1
TAF7	-0.0693743682470831	1
NCAPG2	0.281622428114646	1
FAM78A	0.148659365622437	1
FH	-0.121781041340192	1
DUSP28	-0.181759016082318	1
CDK17	0.0707720732252212	1
DNAH1	0.00144443988088131	1
FGD3	-0.156941094765951	1
FBXL19	-0.00619251563223969	1
HOMEZ	0.148860560534206	1
DNAJC28	-0.0790504082340429	1
	-0.147711612005892	1
PFKL	-0.0369446326212346	1
CWF19L2	-0.311693716646426	1
RANGAP1	-0.0629056535765399	1
	-0.0085696306867778	1
TREH	0.137211490035627	1
NT5C	-0.207380858244344	1
	NA	NA
	-0.0172197523548858	1
CEACAM20	-0.741887713743893	1
DICER1	0.113978855146623	1
RPN2	0.113680103232503	1
XPO1	0.0590047510274537	1
POU2F3	0.74430989273743	1
FBXL7	-0.203988980925398	1
SKA3	0.260339858730656	1
AZI2	-0.114418166494478	1
TMUB1	-0.168048379469342	1
FAM131B	0.229244750500432	1
INTS5	0.144735372601029	1
	0.936080085815264	0.755631335034653
	0.481659651000306	1
SLC1A4	-0.0345717350705734	1
KCND1	-0.164749250368452	1
	NA	NA
C2orf68	0.0101004537495401	1
PRPF38A	-0.0762775433447066	1
RCOR3	0.140028826441948	1
CATSPER3	0.0496546522167519	1
	0.189623491731353	1
APH1A	-0.0616807128191756	1
ZFP36L1	0.0562151542556692	1
	0	1
DR1	-0.0303010624340883	1
ARHGEF28	0.471763361635097	1
BTG2	0.746844006766881	1
RHOBTB1	0.262367535703988	1
IL1R2	0.598511516925274	1
KRT74	0.432983432131973	1
YIPF6	-0.0238788949879412	1
PAMR1	0.0837932152116018	1
	0.0103804847950257	1
	-0.131712514047441	1
MRPL9	-0.254749216455964	1
	-0.0462761335553231	1
SAMM50	-0.23656136511862	1
LCAT	0.312739545698582	1
ACTG1	0.108358500096276	1
BST1	0.126000265244394	1
	0	1
TMPRSS9	0.469724523768016	1
	NA	NA
FAM131A	-0.637627745823932	0.918756046569177
ENO2	-0.836197071694178	1
	0.388126721928618	1
CRYZL1	-0.22673159823758	1
FLYWCH1	-0.451429420635569	1
PCDHGA1	0.291951801121825	1
	NA	NA
CNKSR1	-0.295511708783795	1
	NA	NA
TAS2R3	0	1
	0.00675943859134701	1
FOCAD	0.150980733223007	1
MC5R	0.0789822587225675	1
	-0.271960422877561	1
	0.0427927633710551	1
PAX3	0.0110153025136236	1
EIF4E	-0.124595300124491	1
RBBP4	-0.116454122494844	1
UBL4B	-0.0178524485513977	1
IL25	0.070703000754232	1
HSD17B4	-0.0379028393432047	1
DUS4L	-0.0546583255565137	1
	0.213534538383421	1
ARMC10	-0.0172021529801584	1
PCBP4	-0.587109507888193	1
ERAS	-0.0127786327454109	1
C16orf72	0.0125251887756907	1
	-0.305303167035441	1
S1PR5	-0.553620011502364	1
	0.0397530657393835	1
	-0.226862788361698	1
ELAC2	-0.072748244028332	1
UTP3	-0.177354362817912	1
	NA	NA
DTHD1	0.0118601404089686	1
	0.0135840235097459	1
KPNA1	-0.20286171517844	1
	-0.0501344794486806	1
CALCOCO1	0.142252655517238	1
	0.0901222370598509	1
LTC4S	0.127015886382772	1
C4orf46	0.513439637023269	1
SAMD7	0.0264545223811916	1
	0.315588415043894	1
RFC2	0.111042721384979	1
YIPF1	-0.079508869009308	1
RBM8A	-0.188641908608324	1
LDLR	0.288585755878536	1
	-0.00801692307057875	1
LARP4	0.10536342239808	1
SC5D	0.196354256560002	1
	-0.189286893425038	1
KRT10	0.0684268859049919	1
HUS1	-0.00383329458433622	1
TNKS1BP1	0.186509541911717	1
REM1	-0.677355080024751	1
TMEM52	-0.504332235219736	1
	0.492371619876796	1
LHFPL2	-0.0244023188127457	1
	-0.0676958322025059	1
RLIM	0.201159296845189	1
	NA	NA
	0.088229891525409	1
ECM2	-0.489614783090517	1
BHLHE41	0.163161410157955	1
ILF2	-0.197002583516265	1
TAS2R1	0	1
SGPP1	-0.0871407467698517	1
LZTS1	0.308706748934647	1
CD28	0.371480354860465	1
FOXL2	0.0105811340529527	1
	0.546213083726854	1
FAM207A	-0.641984715167288	1
PER3	-0.310763604893566	1
	0.0570516727375281	1
ZCCHC4	0.124803023588306	1
CBLL1	0.335747371880686	1
PRSS54	0.784278460969122	1
TM2D2	-0.533932194699167	1
TEPSIN	-0.179315140038765	1
SLC39A9	0.161830910109541	1
GTPBP4	-0.289383923371346	1
PRCD	-0.000767205901719904	1
ZBTB7B	0.103263880251608	1
SLC12A4	0.290725753237169	1
PTPRS	0.385786326454202	1
CETN1	NA	NA
ABCD3	0.172335923448167	1
RARRES1	0.44513363410065	1
	-0.14930569992126	1
	NA	NA
	-0.0433876957399063	1
	0.214599019501138	1
	-0.0108940554603897	1
CYP27B1	-0.111696614459762	1
UTP4	-0.159126157551536	1
SLC6A20	0.149265857154597	1
MMADHC	-0.162402352761175	1
RAB18	-0.0720028237008615	1
ENKD1	-0.284447446540058	1
PDE3A	0.0919431628466021	1
	0.0879982242757414	1
	-0.342840693431076	1
CEL	-0.235237035971407	1
GCKR	-0.177032185131351	1
	-1.05157514501296	1
	0.0362529575387324	1
	-0.114629407902277	1
	-0.260315607932147	1
SULT1C3	0	1
	-0.0145458270569762	1
ATP6V1B2	0.192056394107477	1
	0.0356381120515177	1
FEN1	0.394151287172077	1
CCDC47	-0.0245821909925232	1
NEIL2	-0.0980677562933287	1
MORN1	0.0875842017422855	1
NF2	0.0909405295573539	1
CASP1	-0.492494840732657	1
ATPAF2	-0.221873149345107	1
	0	1
	0.0705766185952077	1
NXN	0.159757528417617	1
CCDC102A	-0.372432867661214	1
	-0.141785680717192	1
TMEM102	-0.108885872642243	1
MEPE	0.343596627118917	1
DDX51	0.213262829251439	1
USP3	0.119964387382887	1
CTDSPL	0.212622719034283	1
	0.0112467660589791	1
NDC1	-0.284652572782385	1
EIPR1	-0.14710997926242	1
LBP	0.0981860299846541	1
ASAP1	0.216341203128125	1
VPS37C	0.00512098628577227	1
	0	1
MEF2A	0.183141689242088	1
MYLK4	0.45524256990055	1
	-0.118795807616375	1
	0.0311514897284402	1
BORCS6	-0.122385509196055	1
ANKRD16	-0.21759044439824	1
	-0.261441135837082	1
	0.0200661570402904	1
CCDC181	0.305834999165497	1
PTPRM	0.174501048266983	1
RPS6KA4	-0.265331533717752	1
	0.0104899853932587	1
SOD3	-0.25598355380377	1
	0.0110894208126445	1
SASS6	0.0451054850321948	1
UCN3	NA	NA
PARVA	0.196742797309618	1
	NA	NA
EZH2	0.188724112315989	1
	-0.472246943684504	1
GMPS	-0.0816160412883688	1
ABCF3	-0.0661345202962206	1
FAM83C	0.235039282856903	1
	0	1
SAP18	-0.337764688648253	1
PPIL4	-0.0491892841041295	1
	-0.0623698289157331	1
CSTA	0.217017757699582	1
HAVCR2	0.188802038375139	1
RAD51B	-0.09420963145225	1
