ID	OAvsNonOA_logFC	OAvsNonOA_padjFilter
CCRK	-0.128575847281349	0.0727211715973928
CCRK	-0.0651726123034972	0.343171680294996
CCRL1	-0.0310711528870149	NA
CCRL1	-0.0247012590833924	NA
CCRL1	-0.00378275736108424	NA
CCRL1	0.00558428965475066	NA
CCRN4L	-0.234279536158247	0.0076110490758792
CCS	0.0741592177183099	0.338838749326104
CCS	0.00468905414465581	0.95993964860648
CCS	0.0293056906417783	0.532679274078153
CCT2	-0.0201350275692374	0.825411385830769
CCT3	0.0543062444436213	0.321398898886298
CCT3	0.0171473386548477	0.874470144470487
CCT4	-0.0299732375560318	0.594971369218104
CCT5	0.0607962370257855	0.235746170379493
CCT6A	0.0542417088976936	0.58699561778602
CCT6A	0.156136729233168	0.0322853138412796
CCT6B	0.0988717787960409	0.157144401822956
CCT6P1	0.0238628249464803	0.504125847203518
CCT6P1	-0.120386428036809	0.0603864737787052
CCT6P1	0.0165480126611799	NA
CCT7	-0.0488676803726662	0.666544054438359
CCT7	-0.163991897520534	0.0622861383290436
CCT7	0.326779081291827	0.0460849897970332
CCT8	-0.527131225218218	1.45183613271342e-07
CCT8L2	0.00695744449354585	NA
CD109	0.157840934595536	0.076714236685925
CD14	0.67923194458827	0.00330351999671101
CD14	0.362863643534695	0.0163853446541908
CD151	0.214658327718316	0.0233381815537918
CD151	0.34225968870663	0.00571625696396269
CD151	0.165805107699445	0.018406429990315
CD160	0.0217050399871281	NA
CD163	-0.193632646448481	0.293229506891087
CD163	-0.228372886513258	0.282096470350194
CD163	-0.0828658926653327	0.374366712970664
CD164	0.0506074477410161	0.303208982316297
CD164L2	0.0180530662200766	NA
CD177	-0.00534414743097944	NA
CD180	0.019885430642459	NA
CD19	0.0338489298248952	NA
CD1A	-0.0472999205929607	NA
CD1B	0.00969522276691848	NA
CD1C	0.0463990799808585	NA
CD1D	0.000199263344861755	NA
CD1D	-0.473392216281363	0.000103037998467989
CD1E	-0.00624542555733409	NA
CD1E	-0.0568459746611891	0.161332032173418
CD2	0.0283432946763789	NA
CD200	-0.0171588676602275	0.755055756649164
CD200	-0.00845282463322139	NA
CD200R1	0.00866843896263969	0.876608737444764
CD200R1	-0.0153970102755503	0.896152833643752
CD200R1L	-0.0289749304366618	NA
CD207	0.0443004246550878	NA
CD209	-0.0129128202317803	NA
CD22	0.0520095624937733	NA
CD226	0.0177678687642384	NA
CD24	0.354235109987213	0.183339079316978
CD24	0.0632581052737704	0.428187352369046
CD244	0.0152855075103666	NA
CD247	-0.0841736206157302	0.120132815344393
CD247	-0.0791408325535183	0.152118866214032
CD248	0.0655112533306701	0.478279478534506
CD27	-0.0388021270869654	NA
CD274	-0.135475679108559	0.0129500035939414
CD276	-0.0213525985052536	NA
CD276	0.408078533995608	0.00396118098690323
CD276	0.112242859351859	NA
CD276	0.0123406972121378	0.669114119163731
CD28	0.00956584626138213	NA
CD2AP	-0.0553094287819214	0.325707528685062
CD2BP2	-0.446982435840898	4.07437656922455e-06
CD300A	0.0317564521923712	0.433167365759726
CD300C	-0.0472685227475589	NA
CD300E	0.0114735652510483	NA
CD300LB	-0.00871269082568205	NA
CD300LF	0.0023722489163589	NA
CD300LG	0.0327546470391802	0.307206268115971
CD300LG	0.0276348220193707	0.363595388742179
CD302	-0.0224248030551202	NA
CD302	0.1049603116649	0.362591259626731
CD320	0.152652945190864	0.226878981376797
CD33	0.037054769619461	NA
CD34	-0.178615124843752	0.0239128165977219
CD34	0.0152064513276029	NA
CD34	-0.00480673126575848	NA
CD34	0.0120259881639582	NA
CD34	-0.0517861759354599	NA
CD36	-0.0111151373902363	0.850986158272767
CD36	-0.067654517941274	NA
CD36	-0.0237924399208049	NA
CD37	0.0023179076803741	NA
CD37	0.0244469634217808	NA
CD38	-0.101662291560889	NA
CD3D	0.0361589494195478	NA
CD3D	0.00195566048608686	NA
CD3D	-0.00159173195515372	NA
CD3E	0.0523494006781906	NA
CD3EAP	-0.0163433233999548	NA
CD3G	0.0238384711483102	NA
CD4	0.115112819333818	NA
CD40	-0.0160020416490401	0.797077031976288
CD40	-0.039736341722354	0.704539456860207
CD40LG	0.0167839294823162	NA
CD44	-0.49693637318508	1.70411993208103e-06
CD44	-0.74234010365058	0.000138589707316889
CD44	-1.10203246027062	1.91491430643005e-05
CD46	0.0683555990963747	0.228696477821877
CD46	0.161503617427108	0.161279052571756
CD47	0.401946821453333	3.2802539269549e-05
CD47	0.0896495641997763	0.294883426359762
CD48	0.004027178701973	NA
CD5	-0.0225640823181745	NA
CD52	0.182254100208992	0.0843661023043626
CD53	-0.051827340058658	NA
CD53	0.0135038775255811	NA
CD55	-1.35616141237779	0.000234063572663937
CD58	-0.105791233630921	0.362987027503404
CD58	-0.024320466276853	0.852134389619662
CD59	-0.177437753906959	0.167894798561671
CD59	-0.0305035572915431	0.413639472519827
CD5L	-0.00323569620162001	NA
CD6	-0.00375101071726647	NA
CD63	-0.0616211480751101	0.685960635164664
CD68	-0.630928145285152	0.00249015486751239
CD68	-0.580179744807941	0.00516701682919621
CD68	-0.127566114399031	0.299957961462778
CD69	0.0186485174234567	NA
CD69	0.0133308606682965	NA
CD7	0.111686414604388	0.00876250785143645
CD70	-0.0398246078584208	0.384400015184628
CD72	0.0272676087092751	0.635156849404674
CD74	0.242596297101381	0.337303700591479
CD74	0.133162780604946	0.185985112328211
CD74	0.196115627928512	0.159846455634136
CD79A	0.0327702652512363	NA
CD79A	0.019055219910622	0.649448962352988
CD79A	-0.00711392415712098	0.911975127259761
CD79B	-0.189583775678221	0.0693098090308498
CD79B	-0.0610715019576764	0.368450303051387
CD79B	0.0497489577159831	0.690604621538429
CD80	0.00892459450338556	NA
CD81	0.230680716888452	0.0114315507229533
CD82	-0.0203622766992222	0.844309428776939
CD82	-0.0131888993283455	0.775472602646475
CD83	-0.409538625973184	0.0115869688030553
CD83	-0.355090131524258	0.00304121454930604
CD84	0.0433730659553095	0.337303700591479
CD84	0.00745388662443602	NA
CD86	-0.0245757711936792	NA
CD86	-0.0131418929183225	NA
CD86	0.0106573133850079	NA
CD8A	-0.00310428058494416	NA
CD8A	-0.0134887982006964	NA
CD8A	0.0285740652328874	NA
CD8B	0.0403063118443194	0.543199736164304
CD8B	0.0129093881839966	NA
CD8B	0.0456405131177968	0.429067339437215
CD8B	-0.0167788543687832	NA
CD9	0.178570640711547	0.204892077614446
CD93	-0.21246108675465	0.0177775987132688
CD96	0.0181688130258033	NA
CD96	-0.0479343437982962	NA
CD97	0.0591333201693303	0.0653300536524023
CD97	0.013973271036499	NA
CD97	0.366832711906776	0.00304121454930604
CD99	0.327609489230312	0.0165685464696
CD99L2	0.275087890813634	0.00383262677230933
CD99L2	0.485407775188015	4.65379429411064e-05
CDA	-0.26930538098976	0.146311252660003
CDADC1	0.0409840323539807	0.201330439202333
CDAN1	0.0183617365453861	NA
CDAN1	0.0120273656490104	0.735071174851644
CDAN1	0.229364877437883	0.000132521037556168
CDAN1	-0.240758495388903	0.226127616228433
CDC123	0.205385916824621	0.00715764470459789
CDC14A	0.0656941366223744	0.13763000773869
CDC14A	0.0028361053983641	NA
CDC14A	-0.0428146655505408	NA
CDC14A	-0.0158045867403809	NA
CDC14A	-0.0361285259405593	0.189569841958374
CDC14A	-0.587979755308507	2.38372063855407e-08
CDC14B	0.23697174485614	0.00162654938225808
CDC14B	0.0314826090536497	NA
CDC14B	0.294401976041739	0.00102215599432763
CDC14C	-0.0473330108657795	0.302840869164624
CDC16	0.132447038615364	0.0424408853720144
CDC16	0.00331494829246815	0.973206562610299
CDC16	0.192287588548602	0.00500297296671355
CDC2	0.0221652399293415	NA
CDC2	-0.015980159531785	NA
CDC20	0.251110781133892	0.000192586934926503
CDC20B	-0.0391435240907434	0.260035221313627
CDC23	0.0609340119019457	0.496405773035009
CDC25A	0.045465885437558	NA
CDC25A	0.0146053043440091	NA
CDC25B	-0.216929344298322	0.0305032390909993
CDC25B	0.00310939593327664	NA
CDC25C	-0.129583011034868	0.0152880247698794
CDC25C	-0.0115760926580997	NA
CDC25C	-0.00920907006737615	NA
CDC26	-0.383187145453462	3.15170108224097e-07
CDC27	-0.0207116537732865	NA
CDC2L1	0.00349419729513567	NA
CDC2L1	0.13007966986503	0.0590139091599992
CDC2L2	0.0352883206512882	0.494399942485223
CDC2L2	-0.276917735720644	0.00195852930216737
CDC2L5	0.247350312962288	0.00500600777174278
CDC2L5	0.374578499266793	2.47895600416886e-05
CDC2L6	-0.161339052038846	0.128096005025369
CDC34	0.0214264225865577	0.79646395009228
CDC37	-0.0841120381446245	0.282564059318737
CDC37L1	-0.0537915679768028	0.254304785353504
CDC40	0.00445387524119489	0.960626175928734
CDC42	-0.0232580541208725	0.725852738156432
CDC42	0.0123219522655793	NA
CDC42	0.0177072502404325	0.826602057780165
CDC42	0.101551262146868	0.21792780077774
CDC42BPA	-0.0576303381295666	0.436713027323446
CDC42BPA	-0.0313472233274252	NA
CDC42BPB	0.201148682015672	0.0102137943484039
CDC42BPG	0.019970818409174	NA
CDC42EP1	-0.00726382593549868	0.920609720685195
CDC42EP1	-0.015330686909496	0.713020269714198
CDC42EP2	0.0211616259486336	NA
CDC42EP3	-0.106253419355726	0.0908605231960621
CDC42EP4	0.180603894457201	0.211111717014577
CDC42EP5	0.017768505491194	0.869416266582269
CDC42SE1	0.0225452004770501	0.775472602646475
CDC42SE1	-0.0413502711201792	0.429469057904817
CDC42SE2	0.0153594585286765	0.85016673268231
CDC42SE2	-0.00659239829734481	0.94313148329915
CDC45L	0.0105158733092727	NA
CDC5L	-0.370003787356607	0.000765451172034589
CDC6	-0.0211861079474156	NA
CDC7	-0.248153994148853	5.09447645304955e-05
CDC73	-0.0885943274052661	0.069297611928236
CDCA1	0.062355898691993	NA
CDCA2	0.0108978365871826	NA
CDCA3	0.0937342770179832	NA
CDCA4	0.0192996676338071	0.727612046110609
CDCA4	0.122320988999261	0.00206172099502511
CDCA4	0.0769162351583921	0.0705797034232201
CDCA5	0.0684531833786162	0.153869766186942
CDCA7	-0.0125935166353814	0.819083988827432
CDCA7	0.0130817994278543	NA
CDCA7L	-0.281198300623811	0.000399397956821482
CDCA8	-0.00251181107979104	0.957428180439466
CDCP1	-0.0509133223887499	0.176829752299713
CDCP1	0.000792384216382835	NA
CDCP1	-0.0173095742055072	NA
CDCP1	-0.0300524263024702	NA
CDCP2	0.00963955139501493	NA
CDGAP	0.0514703317402372	0.217538639119292
CDH1	0.0308609106390136	NA
CDH10	0.301184303760704	0.143589336845971
CDH11	0.0400510057723604	0.915298255890245
CDH12	-0.0350283814911752	NA
CDH12P	-0.0482178399242139	0.145346900673067
CDH13	0.268493408333724	0.0028263780276318
CDH15	-0.0468604543907887	0.589354963167254
CDH16	-0.0105657370280392	NA
CDH17	-0.0174218051561361	NA
CDH18	-0.0550326623723452	NA
CDH19	0.370834323799407	0.000246477406807334
CDH19	0.0365321748403264	NA
CDH2	0.135180720568555	0.120967587616374
CDH20	-0.0383600174495822	0.272291511537467
CDH22	0.00654040195444949	NA
CDH23	0.0116235704238496	0.813303334771486
CDH23	-0.0130040089862034	NA
CDH23	0.27530706899255	0.0224509238595627
CDH24	-0.00394318279632522	NA
CDH24	0.0201524986378869	0.565957425095879
CDH24	-0.0439713207087484	NA
CDH26	0.013173331657768	0.814167114591354
CDH26	0.0233274367682972	NA
CDH26	0.00544750360296309	NA
CDH3	-0.253326121410566	0.00488382645021128
CDH4	-0.0153673011997526	NA
CDH5	0.00658517319388352	NA
CDH6	-0.0051168642935	NA
CDH6	-0.00590545293080247	0.896152833643752
CDH7	0.0481117429261921	NA
CDH7	0.0317016376774442	NA
CDH7	0.0159400662128144	NA
CDH8	-0.0201775151636738	NA
CDH9	-0.037590209920026	0.394521619837158
CDIPT	0.0290486969148196	NA
CDIPT	0.0836084088303588	0.118541501462471
CDK10	-0.319970318423723	0.00289004133732162
CDK10	-0.00732943412038356	NA
CDK10	-0.0654387266681065	0.147500923157812
CDK2	-0.0905359241993384	0.288030363297002
CDK2	-0.483417313985914	2.733756852304e-06
CDK2AP2	-0.292932264687544	0.0257911679441912
CDK3	0.0153709706835778	0.681869222866088
CDK4	0.0374959850691816	0.565089546441674
CDK5	0.165430927485386	NA
CDK5R1	-0.0997364663316205	0.0395185715934064
CDK5R1	-0.00894961389694426	NA
CDK5R2	-0.00407270175876207	NA
CDK5RAP1	0.000488035563460443	0.994478534405582
CDK5RAP1	0.0447264453228815	NA
CDK5RAP2	-0.267790684383074	0.000847312113444538
CDK5RAP2	-0.273700369212055	0.146036723188136
CDK5RAP2	-0.0126285986915731	0.822914894699555
CDK5RAP3	-0.0844774616699304	0.458990939806931
CDK5RAP3	0.17860825435316	0.00354543971039536
CDK5RAP3	-0.192438928635132	0.086658855991737
CDK6	0.887005523798545	9.35728773493468e-06
CDK7	-0.303603693230146	0.00402770279886196
CDK8	0.0805599810627751	0.0844726389976553
CDK9	-0.204434326208387	0.00111367736122425
CDKAL1	-0.0489866125151934	0.62934961897861
CDKL1	-0.106018253689274	0.0314325898971864
CDKL2	-0.0653035928318486	0.158300893007145
CDKL2	0.00317848425642708	NA
CDKL3	-0.0204744258507548	0.700244177272158
CDKL3	-0.114661356039068	0.0885435809522181
CDKL4	-0.0146261395231626	NA
CDKL5	0.000185591121320883	NA
CDKL5	-0.000589219201544644	NA
CDKL5	0.0290055549813157	NA
CDKN1A	-2.4367723270652	1.62510132511824e-09
CDKN1A	-0.0226846955492945	0.888202601525654
CDKN1B	-0.413201024527151	0.00242376034157001
CDKN1B	-0.325547140356454	0.0356471019543926
CDKN1C	0.474929775323224	1.54938933353391e-05
CDKN2A	-0.000720438575610771	NA
CDKN2A	-0.00623542034548841	NA
CDKN2A	-0.00833620931464107	NA
CDKN2AIP	-0.0788400611404398	0.362929554255978
CDKN2AIPNL	-0.0263103708241532	0.502642769730811
CDKN2AIPNL	0.124662003311451	0.242873717845172
CDKN2B	-0.0374990346171913	0.686186062811975
CDKN2B	-0.013345454121902	NA
CDKN2B	-0.0914940280951315	0.104391413117247
CDKN2C	0.17034515317814	0.192809646006831
CDKN2C	-0.0362190791012766	NA
CDKN2C	0.0186981385725504	NA
CDKN2D	0.0319856422948313	NA
CDKN2D	-0.169415778066632	0.000444577308576769
CDKN3	-0.1511993843438	0.0547470700756944
CDO1	-0.298298563843499	0.0392219513669523
CDO1	-0.242358895124356	0.0531132920748936
CDON	0.0258376378035585	NA
CDON	0.255610605088978	0.00233935674954523
CDON	0.0591147394473532	0.589290804325796
CDR1	-0.0755688961404539	0.0119152599836974
CDR1	0.000729898400098072	NA
CDR2	0.139495018815163	0.23894858317931
CDR2L	-0.0291838128575463	0.781683839357821
CDRT1	-0.0604392376098133	0.092518138123886
CDRT1	-0.0345378498354965	NA
CDRT1	0.0279729630105123	NA
CDRT15	0.0146925417836998	NA
CDRT15P	0.00979857250233618	NA
CDRT4	-0.176278555485471	0.170477088182673
CDS1	-0.00835995169054815	0.930181028007475
CDS2	-0.211247505960522	0.00264974268291448
CDSN	0.036433231118898	NA
CDT1	-0.028866086035797	NA
CDV3	-0.350944603123011	0.00165049036247881
CDV3	0.0175221472854119	0.662046543665576
CDV3	-0.00694564083216687	0.884766235422572
CDV3	-0.345468109847147	0.00169048647246477
CDX1	0.0322837957051902	NA
CDX2	-0.0269690622892016	NA
CDX4	0.0200037229987453	NA
CDY1	-0.0242796630031306	NA
CDY1	-0.0368143043345786	NA
CDY1	-0.0265256003754413	NA
CDY1B	0.00630414795855838	NA
CDY1B	-0.0315275494495575	NA
CDY1B	-0.0265709233650187	NA
CDY1B	0.0438485725707762	NA
CDY2A	-0.00318874614778153	NA
CDY2B	0.0207710799990419	NA
CDYL	0.100372267484758	0.0116268495058905
CDYL	-0.0177918470396072	NA
CDYL2	0.0290210888624882	0.438257900086034
CEACAM1	-0.212084529740411	0.000266631504762111
CEACAM1	-0.0737777974363887	0.0604080977262818
CEACAM1	-0.0546235244528619	NA
CEACAM16	0.0156763600808043	NA
CEACAM19	-0.00413528420521292	NA
CEACAM20	0.0111835063723182	NA
CEACAM21	0.051165538704506	0.212736143499117
CEACAM3	-0.0129344881532303	NA
CEACAM4	-0.017675194682707	NA
CEACAM5	0.0115525941951269	NA
CEACAM6	-0.165828108092503	0.00179172985042282
CEACAM7	0.0560374813383246	NA
CEACAM8	-0.0137020882212413	NA
CEBPA	0.0264921452584721	NA
CEBPB	-0.33488310174581	0.00826140906607676
CEBPD	-1.91931231320519	2.87650446141439e-07
CEBPE	-0.00980460800243321	NA
CEBPG	-0.141558336647849	0.288355505147307
CEBPZ	-0.222309529137743	0.00115559884161969
CECR1	-0.0103502441904846	NA
CECR1	0.188020786737598	0.430529756308525
CECR1	-0.00836972041546513	0.894035404357474
CECR2	-0.0265462549392277	NA
CECR5	-0.177866760025414	0.0172459009834205
CECR5	-0.525271797144823	0.000105866563878474
CECR6	-0.0584206557357954	0.130916605230171
CECR7	0.209743370764432	0.00365741593874107
CEL	-0.0159649758173162	0.821269026084646
CELP	0.014772296172878	NA
CELSR1	-0.124157643267262	0.0349372436979256
CELSR2	0.119347061030017	0.00257732730226725
CELSR3	-0.0427285620529574	0.648227481986515
CEMP1	-0.0124570076226833	0.892245016330035
CEND1	-0.00229687020487113	NA
CENPA	0.0183767403916066	NA
CENPA	-0.0282264138329191	0.487361780864645
CENPB	0.216944168847581	0.0129046750067242
CENPC1	-0.00214474685693933	NA
CENPE	-0.0467842859896868	NA
CENPE	-0.0565480270040455	0.270919885031626
CENPF	-0.010786150177335	0.728240650857968
CENPH	0.003764530782151	0.928598188583487
CENPH	0.0274288442211645	NA
CENPI	-0.0127089209306028	NA
CENPI	-0.0200503040156255	0.578216057062439
CENPJ	0.157757363223913	0.0359032705892514
CENPK	0.034234717289249	0.499368521573643
CENPL	0.00847642816538752	0.906890267294826
CENPM	0.0239151687770587	NA
CENPM	0.0196445245821346	NA
CENPM	0.0226196354967243	NA
CENPN	-0.119916320201208	0.00616792265170579
CENPO	0.0755947039711824	NA
CENPO	0.0298842330745597	NA
CENPP	0.220274354757861	0.000879348727015707
CENPQ	0.0168461522608245	0.776596436979941
CENTA1	-0.0135687954319765	0.745678076138821
CENTB2	0.222416642595489	0.00735635164474461
CENTB2	0.203007593414437	0.00302396072883713
CENTD1	-0.00427426179308554	NA
ARAP2	-0.0311512074720337	0.485787222701079
CENTD1	-0.00246200892098969	NA
CENTD2	0.0477022181691753	NA
CENTD2	-0.107734758227057	0.195928306344674
ARAP3	0.0531230277153352	0.542053969967705
CENTG2	0.196090444697075	0.0383652721612475
CENTG3	0.144897057852218	0.140713472022573
CEP110	-0.0150837896676403	0.795083684788485
CEP120	-0.397747543923729	0.000132554207129901
CEP135	0.0192410858248273	0.81392436558168
CEP152	-0.0486466668626315	0.521408853627051
CEP152	-0.0661424385181366	0.0840236449689868
CEP164	0.00527660554072007	0.957477270511863
CEP170	-0.0616960368933732	0.15938749124935
CEP170	-0.0543291229435914	NA
CEP170	0.0336699223452417	NA
CEP170L	0.00469833685731125	NA
CEP170L	-0.0147650348467501	NA
CEP170L	-0.0340170044566097	NA
CEP170L	0.0070153114380922	NA
CEP192	-0.018975045152021	NA
CEP192	-0.0368403120596579	0.783381193936998
CEP250	0.00867326521403111	0.884751688817062
CEP250	0.0291195329231098	0.567030627812256
CEP27	-0.174218600616134	0.130671814240029
CEP290	-0.0131376761466964	0.869157722262429
CEP350	0.188081507922821	0.00574787668837193
CEP55	-0.0128664932092022	0.816982320984103
CEP57	-0.196367270210188	0.00215736976994254
CEP63	0.149106147466988	0.13291864976252
CEP63	-0.0369715525371799	NA
CEP63	-0.00151433238613574	0.974074543831481
CEP63	0.00615075803063103	0.92252357810503
CEP68	0.0430022634451248	0.543150256259672
CEP70	0.149532774305572	0.0208642762848259
CEP72	-0.0492255254143794	NA
CEP76	0.0448612085313078	0.390281756421103
CEP97	-0.012993308370211	NA
CEPT1	-0.19644780140735	0.0927447089142824
CEPT1	-0.021605834234002	0.668066388869028
CEPT1	0.0314376535811469	0.714364053811653
CEPT1	-0.224412438408745	0.0179500877755815
CER1	-0.000221625027097438	NA
CER1	0.0298305794672267	NA
CERCAM	0.320621011991928	0.0420869226834738
CERK	-0.646166600635295	9.09552339135115e-05
CERK	-0.587829475164003	0.000793824194208995
CERK	0.0128900188896868	0.875671868086682
CERKL	0.0225336031450567	NA
CERKL	-0.0647189159167949	0.114956644450403
CERKL	0.00581726801989113	NA
CERKL	-0.0486040357842059	NA
CES1	0.003700721993666	NA
CES1	-0.0403952956825258	0.738516918663062
CES1	-0.0340669263457318	NA
CES2	0.164579744720848	0.0470628058945463
CES2	-0.0258147692241417	NA
CES3	-0.167947859644016	0.00785475806110732
CES3	0.0241476175474569	NA
CES4	-0.0102934439215288	NA
CES4	-0.00407633003573427	NA
CES7	-0.0436959429787258	NA
CETN1	-0.0271069611813068	NA
CETN1	0.0113304644531	NA
CETN2	0.118959291155063	0.0998201121024873
CETN3	0.223241620592832	0.0105519290306232
CETN3	-0.00522853207694141	NA
CETP	0.0269035838845344	NA
CETP	0.0231921458260578	0.719171733725476
CFB	-1.00543789894901	0.00016708598728484
CFC1	-0.0157459110279783	NA
CFC1	0.0561645522468623	NA
CFC1B	-0.0278229748773722	0.400399983951055
CFD	-0.104972034669577	0.621529987450822
CFDP1	-0.198488083600813	0.0656692055217795
CFH	-0.0692414383916198	0.80844651242343
CFH	-0.110661225355029	0.550427762195105
CFH	-0.0326016951235886	0.908741611559081
CFH	-0.173123423943503	0.406614455962914
CFHR1	-0.0583372689427728	0.137877704656165
CFHR2	-0.0383857833669419	0.523668263764229
CFHR3	-0.0180071540873818	NA
CFHR3	0.0533031628884428	NA
CFHR4	-0.0803968665308599	0.0715153627510818
CFHR5	0.0112353961861054	NA
CFI	0.0989928554163964	0.241236981669963
CFL1	0.0956603169086669	0.438018061205909
CFL2	-0.0769788937873992	0.0592298346469996
CFL2	-0.0347629485429657	NA
CFLAR	-0.463080383769871	2.23758050777598e-06
CFP	-0.0266030374737882	NA
