gene_name	Injured_MRL_MpJ_2_weeks_post_injuryvsUninjured_MRL_MpJ_2_weeks_post_injury_log2FoldChange	Injured_MRL_MpJ_2_weeks_post_injuryvsUninjured_MRL_MpJ_2_weeks_post_injury_padj
Gm47421	-0.0379047836075384	1
Gm18616	0	NA
Gm30738	-0.00209820752982039	1
Gm48186	NA	NA
Gm48248	NA	NA
Gm47901	NA	NA
Gm48649	0	NA
Gm46350	0.283741780066286	1
Gm48165	0.0296251553753627	1
Gm7065	-0.0544464983797691	1
Gm7045	0.552792914361771	1
Gm48110	0	1
Gm49366	0	1
Gm45965	0.00523583367420119	NA
Gm18405	0	NA
Gm47413	NA	NA
Gm48388	0	NA
Gm48167	NA	NA
Gm48676	NA	NA
Gm47422	NA	NA
Gm16381	-0.00942315247085411	NA
Gm18620	NA	NA
Gm19221	-0.220147282304131	1
Gm7441	-0.0265888697267098	1
Gm6575	NA	NA
Gm18030	0.197189991231767	1
Gm4036	0	NA
Gm18500	NA	NA
Gm18940	NA	NA
Gm47490	NA	NA
Selenok-ps5	0	1
Gm49377	-0.00489999265973013	1
Gm9742	-0.00915351216856547	1
Gm19009	NA	NA
Gm7239	-0.384067412070587	1
Gm19046	-0.409476673037233	1
Gm9063	-0.301526724178395	1
Gm19118	NA	NA
Gm18960	0	1
Gm48304	NA	NA
Gm4257	NA	NA
Gm29787	0.0909609171926781	1
Gm48366	0.248954334668294	1
Gm8672	NA	NA
Gm2915	0	NA
Gm47393	NA	NA
Gm46992	NA	NA
Gm19163	-0.00942473958922579	NA
Gm49327	0.684302576387422	1
Gm48409	NA	NA
Gm19154	-0.0473935800587758	1
Gm48238	-0.0379047836075384	1
Gm18441	0.00524060334415047	1
Gm46389	NA	NA
Gm7739	0.00523413260511812	NA
Gm7768	-0.0655046429338258	1
Gm48046	NA	NA
Gm36758	0.00523354693416933	NA
Gm10095	0	1
Gm48317	NA	NA
Gm47841	0.00522827645120231	1
Gm48519	NA	NA
Gm19176	NA	NA
Gm47619	NA	NA
Gm2492	NA	NA
Gm48560	NA	NA
Cbx3-ps2	-0.00209185383962161	1
Gm32300	NA	NA
Gm46369	0.495037305451122	1
Gm48035	0.236358164021927	1
Gm7959	0.00524056508428441	1
Gm48037	NA	NA
Gm19238	0.177363974292705	1
Gm48642	NA	NA
Gm47384	NA	NA
Gm10264	NA	NA
Gm48378	NA	NA
Gm7093	0	NA
Zp4-ps	NA	NA
Gm4052	0.00523098510985161	NA
Gm48452	0	NA
Gm7868	0.221608055004413	1
Gm5653	NA	NA
Gm19786	NA	NA
Gm47441	NA	NA
Gm47444	NA	NA
Gm47190	NA	NA
Gm47750	NA	NA
Gm48315	NA	NA
Gm49362	NA	NA
Gm8655	0	NA
Gm48691	0.0426336030674667	1
Gm18879	0.0198928095268532	1
Gm3379	0.678047456539525	1
Gm7240	0.310740493620492	1
Gm32526	0.0794909638504133	1
Gm47446	0	NA
Gm29689	0.372888605374683	1
Gm48816	NA	NA
Gm8616	0	NA
Gm7049	-0.023286099025438	1
Gm9289	0	1
Gm20288	NA	NA
Adat3	-0.224906978468816	1
Gm48164	0	1
Gm49329	0.483590331554278	1
Gm40598	-0.0890536353729729	1
Gm46313	-0.00942302325546294	NA
Gm48806	0	NA
Gm4900	0.0388862478830478	1
Gm48220	0	NA
Gm17821	0	NA
Gm46993	0	NA
Gm49248	0.00523934162998155	1
Gm5626	-0.171690696439755	1
Gm48169	NA	NA
Gm47184	-0.024091347440583	NA
Gm47853	0.264161916569772	1
Gm47451	0	1
AC166341.1	0.162254208164574	1
Gm34165	NA	NA
Hspe1-ps1	-0.453249148202612	1
Gm18259	0.629274687018344	1
Gm18621	NA	NA
Gm48487	NA	NA
Gm6068	-0.00209877926487563	NA
Gm45930	-0.426297578338551	1
Gm48418	-0.105271057974618	1
Gm21038	0	NA
Gm19189	0	NA
Gm36501	0	1
Gm38699	0.000153280015639226	1
Gm47482	NA	NA
Gm48340	-0.0699858511546675	1
Gm47387	NA	NA
B230303A05Rik	0.381106061500289	1
Gm47788	0.0125651462543008	NA
Gm48411	NA	NA
Gm47201	0	1
Hmgb1-ps11	NA	NA
Gm9661	-0.0972472168783896	1
Gm38428	0	1
Gm48240	NA	NA
Gm48635	0	NA
Gm6562	0	1
Gm2645	0	1
Gm9305	0.0125624345776533	NA
Gm46995	0	NA
Gm21051	NA	NA
Vmn2r-ps100	NA	NA
Gm48398	0	NA
Gm7622	0.0113095006142063	1
Gm48589	NA	NA
Gm48650	NA	NA
Gm18115	-0.0167596847915632	NA
Gm40879	0	NA
Gm8598	0.0180316860819016	1
Gm8712	0.0125753821959514	1
Gm19340	0	1
Gm18628	NA	NA
Mrto4-ps1	0.916763655075684	1
Gm5628	-0.0637838436144566	1
Gm9293	0	NA
Gm5791	0.114784349806768	1
Gm47401	NA	NA
Gm46391	NA	NA
Gm18025	0	1
Gm4263	NA	NA
Gm47386	NA	NA
Gm49287	NA	NA
Gm48873	-0.0153674252269668	1
Gm9237	0.0826911272201008	1
Gm8278	0	1
Gm48060	NA	NA
Gm48009	0	NA
Gm18617	NA	NA
Gm49384	-0.140257394749441	1
Gm47807	NA	NA
Gm17872	0	1
Gm48553	-0.309969490022989	1
Gm48119	-0.0339290898602131	1
Gm48043	NA	NA
Gm47385	NA	NA
Gm18618	0	NA
Gm18615	-0.00942669670502201	NA
Gm46424	NA	NA
Gm5788	0.00525199094534923	0.347846900541481
Gm47688	NA	NA
Gm6888	0	NA
Gm48472	NA	NA
Gm9255	0	1
Gm48149	NA	NA
Gm21056	-0.164700229425152	1
Gm7119	NA	NA
Gm48017	-0.00942658667778049	NA
Gm4012	0	NA
Gm48234	NA	NA
Gm270	NA	NA
Gm47420	NA	NA
Gm48577	NA	NA
Gm48252	NA	NA
Gm18619	NA	NA
Gm3325	-0.266485848964258	1
Gm46994	NA	NA
Vmn2r-ps98	NA	NA
Gm18955	0.229552941681868	1
Gm6129	0.302334115506715	1
Gm47943	0	NA
Gm6217	0	1
Gm16419	0.184514325387245	1
Gm47191	-0.0875306226965955	1
Gm2099	-0.376022672760612	1
Gm49374	0	NA
Gm46338	0	NA
Gm4057	0	NA
Gm7979	0.0181211796002965	1
Gm6190	0	1
Gm7537	0	1
Gm7126	-0.00942760793876329	NA
Selenok-ps6	0	NA
Gm48869	0.159751011553013	1
Gm48185	NA	NA
Gm48349	0.0245212388176807	1
Gm47474	0	NA
Gm46342	-0.0167643285547819	1
Gm48042	NA	NA
Gm19045	-0.0695884614061943	1
Gm48580	NA	NA
A030005L19Rik	-0.554936666905506	1
Gm18592	0.00523408185130853	NA
Gm35619	-0.058905328016671	1
LOC667541	NA	NA
Gm48501	0.109140782199986	1
Gm48368	-0.271718123309707	0.806231862545022
Gm48800	0.00164111592117926	1
Gm18591	NA	NA
Gm19144	-0.19365623228638	1
Gm9595	0	1
Gm49381	NA	NA
Gm5655	-0.704346518196372	1
Gm21930	0	NA
Gm21937	NA	NA
Gm48458	0	NA
Gm48019	NA	NA
Gm18881	0.0249024971765342	1
Gm18783	0	NA
Gm48054	0.307645414450185	1
Gm10126	NA	NA
Gm48493	-0.119940388432644	1
Gm7544	0	1
Gm3565	0.129086414195058	1
Gm3926	-0.00942925412027371	NA
Gm5928	-0.330139432227042	1
Gm48609	0	1
Gm8784	-0.759517567118857	1
Rpl21-ps2	0	1
Gm46996	0.0352255588794223	1
Gm35755	0.539020515976013	1
Gm18632	0	1
Vmn2r-ps99	NA	NA
Gm47250	NA	NA
Rpl17-ps3	-0.0387028002862506	1
Scamp4	0.0566248963366542	1
Gm2001	-0.00942315247085411	NA
Rpl31-ps2	0	1
Gm48201	0	NA
Gm7822	0.130654770503315	1
Gm19368	0.00523672987863647	NA
Gm9257	0	1
Gm48020	NA	NA
Gm48498	-0.0498287215337401	1
Gm47618	NA	NA
Gm6554	0.317810857558122	1
Gm48667	NA	NA
Gm48813	NA	NA
Gm48731	0	NA
Gm2022	0.124672785081982	1
Gm48497	NA	NA
A030014E15Rik	0.0052397527690371	1
Gm18243	0	NA
Gm48260	0.349245127631901	1
Gm47012	NA	NA
Gm47655	-0.182275617323068	1
Gm47742	0	NA
Gm47263	NA	NA
Gm48151	-0.00942853875248447	1
Gm9158	-0.0167991860744087	1
Gm47659	0.652448954927386	1
Gm48455	-0.473094043440634	1
Gm47681	0.104636850122942	1
Gm48637	NA	NA
Gm9616	-0.12173472276225	1
Gm48552	0.1886976990776	1
Gm48660	NA	NA
Gm48033	NA	NA
Gm47955	-0.0167540894069015	1
Gm18974	NA	NA
Gm48219	NA	NA
Gm47417	NA	NA
Gm48564	0	1
Gm17330	NA	NA
Gm6474	-0.0654031686417411	1
Gm49331	0.0372510343705409	1
Vmn2r-ps103	NA	NA
Gm4806	NA	NA
Gm18921	0	NA
Gm48136	0	NA
Gm2139	NA	NA
Gm9267	0.0125586928080455	1
Gm48817	0	1
Gm48305	-0.00210993443557828	1
Gm48319	NA	NA
Gm9269	0	1
Gm18473	0.00523896735078243	1
Gm48625	NA	NA
Gm19134	0.00523636021049651	NA
Gm49321	-0.197699912272156	1
Gm7557	0	1
Gm47706	0	1
Gm5668	0	NA
Gm46317	NA	NA
Gm48153	-0.00942611929444468	NA
Gm18630	0	NA
Gm47555	NA	NA
Gm9370	-0.336089178303661	1
Vmn2r-ps96	NA	NA
Gm9202	0	1
Gm47065	0	1
Gm47727	0.174597812352467	1
Gm49230	-0.00942608850570623	NA
Gm30302	0	1
Gm48150	NA	NA
Gm16368	-0.0607751248814914	1
Gm48776	0	NA
Tspyl-ps	NA	NA
Gm47860	-0.116752873748851	1
Gm48897	0	NA
Gm6841	0	NA
Gm18968	0.190704679163653	1
Gm7046	0.143181580586656	1
Gm9472	0.169696669115559	1
Gm48641	0.0294262145585444	1
Gm48647	NA	NA
Gm48152	0	NA
Gm48048	-0.179684787829663	1
Gm8557	0.671947544300237	1
Gm47042	-0.0122354310144446	1
Gm48031	NA	NA
Gm48459	0	NA
Gm18629	0	1
Gm46379	-0.0314464070607402	1
Gm9321	0	NA
Gm48499	-0.0197929546816591	1
Gm48039	NA	NA
Gm4120	0	NA
Gm48712	0	NA
Gm48416	-0.0858037283668117	1
Gm19084	-0.00209874963603878	1
Gm8231	0.033771893442729	1
Gm47452	NA	NA
Gm16476	NA	NA
Gm18954	0	NA
Gm4808	0	NA
Gm20075	0.0132462486323821	1
Gm7252	-0.0232835537241367	1
Gm48685	NA	NA
Gm20336	-0.148872506361719	1
AC127242.1	0	NA
Gm47264	NA	NA
Gm9309	-0.257419795644646	1
Gm48561	NA	NA
AC134468.1	0	1
Gm47442	NA	NA
Gm5374	0	NA
Gm7986	0.591114077314975	1
Gm48523	NA	NA
Gm49372	-0.00943163713142565	NA
Gm48352	-0.0699858511546675	1
Gm3785	NA	NA
Gm48636	0	1
Gm18246	0	NA
Gm7002	0.138227300045876	1
Gm47120	NA	NA
Gm18313	0	NA
Gm36298	0.0642297369076133	1
Gm48638	NA	NA
Cycs-ps3	0.00522843380118192	NA
Gm48329	0	NA
Gm18362	-0.057321828277909	1
Eif1-ps2	-1.11135318737165	0.423785640397052
Gm47019	NA	NA
Gm47195	0	NA
Gm7143	-0.271035643362724	1
Gm18626	0	NA
Gm18631	0	NA
Gm3800	-0.425200742140066	1
Gm49341	0	NA
Gm18079	0.00654013435547269	1
Gm18078	0.387480589448134	1
Gm47635	NA	NA
Gm47985	-0.320194156493581	1
Gm47038	NA	NA
Gm48592	0.064243438147679	1
Gm7054	0.0272042987198482	1
Gm19320	NA	NA
Gm19108	NA	NA
Gm34440	0	NA
Gm47883	NA	NA
Gm5204	0	1
Gm47605	NA	NA
Gm47072	0.110724619244586	1
Gm3131	-0.016759132027656	1
Gm47876	NA	NA
Rps17-ps1	0.172142577514347	1
Gm48245	NA	NA
Gm38655	0.383061288052604	1
Gm8352	0.00523574701480903	NA
Gm49142	NA	NA
Tmed10-ps	-0.234007910870153	1
Gm5630	-0.0167495967942222	1
Gm48067	0	NA
Gm29844	0	1
Gm47654	-0.612949015409578	1
Gm47074	NA	NA
Gm49351	0	NA
Gm19198	0	1
Gm48243	NA	NA
Gm49532	NA	NA
Gm7201	NA	NA
Gm47521	NA	NA
Gm48841	-0.235287692591843	1
Gm36704	0	NA
Gm48534	NA	NA
Gm48583	0.0553899976704461	1
Gm49027	0.297244376687732	1
Hist1h2bm	-0.200684406395222	1
Gm2791	0	NA
Gm48320	-0.00942859017076366	1
Gm47057	0.263305925808034	1
Gm47773	0.441922313393282	1
Gm5197	-0.00942323063113678	NA
Gm6076	0.00523484618523723	NA
Gm48078	0.00523854611714006	NA
Gm2534	0	1
Gm18927	NA	NA
Gm47791	0	NA
Gm48300	0	NA
Gm48390	NA	NA
Gm18077	0	1
Gm4066	0.0465870472398713	1
Gm48413	NA	NA
Gm17740	-0.00210068546881086	1
AC133517.1	0	NA
Gm48781	NA	NA
Gm30839	NA	NA
Gm8971	-0.00212058303204292	1
Gm18135	NA	NA
Rpl13-ps2	0.173223930974967	1
Gm4938	0.0125643352484167	1
Gm48246	NA	NA
Gm8847	0	1
Gm8456	0	NA
Gm18643	0	1
Gm4059	0.0198972943139994	1
Gm47974	0.591700086590014	1
Gm18132	-0.307174419834142	1
Gm47104	NA	NA
Gm48322	0	NA
Gm17941	-0.00209260328630737	1
Gm5195	0	NA
Gm7591	0.349741182162419	1
Gm7896	-0.0229520324834421	1
Gm47265	-0.617844144658454	1
Gm5200	NA	NA
Gm47816	0.348796767365291	1
Gm31104	-0.00942608669488003	NA
Gm48174	NA	NA
Gm47426	NA	NA
Gm9098	NA	NA
Gm4165	-0.0369901719676108	1
Gm48216	0.251454905696359	1
Gm47953	NA	NA
Gm48769	NA	NA
Gm7911	0	NA
Gm31544	-1.39053757620833	0.00914871337970816
Gm18807	0	1
Gm48247	NA	NA
Gm49355	0.245278198256414	1
Gm47942	NA	NA
Gm47361	0	NA
Gm3963	0	1
Gm48344	0.00523414034224418	NA
Gm47576	0	NA
Gm8961	NA	NA
Gm19153	NA	NA
Gm47464	-0.00942599226586108	NA
Gm7621	-0.929109722377065	1
Gm20763	-0.636331986834125	1
Gm47994	0.0398708776232231	1
Gm49360	NA	NA
Gm21021	0	NA
Gm47825	NA	NA
Gm48323	NA	NA
Gm47810	0	NA
Gm9042	0.211769704350108	1
Gm2048	0	NA
Gm48176	NA	NA
Gm48364	0.0132583361063345	1
Gm18883	0.0176335479902656	1
Gm48906	0.128191059355279	6.77554170196697e-17
Gm48404	NA	NA
Gm10769	0	NA
AC113060.1	0	1
Gm49391	-0.0562343778603661	1
Gm48360	-0.224581720368563	1
Gm3778	NA	NA
Gm47505	-0.403769856183989	1
Gm19241	0.843293604230473	1
Gm47008	NA	NA
Gm7089	0	NA
Gm47636	0	1
Gm48325	0.00523060925683875	1
Gm18523	NA	NA
Gm47912	NA	NA
Gm17805	-0.394893449213165	1
Gm48567	NA	NA
Gm48797	0.0419859920808011	1
Hist1h2bh	-0.29571928390216	1
Gm2736	0	1
Gm8371	-0.2737930845027	1
Gm18071	NA	NA
Gm19139	0.157871885871507	1
Gm19216	0.0125606383588086	NA
Gm49395	-0.501778234794709	1
Gm47891	NA	NA
Gm49398	0	NA
Gm2726	NA	NA
Gm21063	0	1
Gm8795	0.0121627165513276	1
Gm3637	NA	NA
Gm46415	0.279888509209471	1
Gm7604	-0.00209801284121955	NA
Gm8517	0.543399792989786	1
Gm47330	NA	NA
Gm49393	-0.795975917007162	1
Gm5802	0	1
Vmn2r-ps109	0	NA
Gm48663	-0.208847614380166	1
Gm5664	NA	NA
Gm48852	-0.068289043310185	1
Gm48339	-0.00710339330495671	1
Gm48489	NA	NA
Gm8983	0.117550679401553	1
Gm48471	0.122639627841907	1
Gm5666	0.0600856266364675	1
Gm30747	-0.345685745728656	1
Gm48859	NA	NA
Gm47010	0	NA
Aldoa	-0.278912480692848	1
Gm19290	0.00523713480940964	1
Gm48208	-0.00943933983292049	1
Gm32376	0	NA
Gm41073	0	1
Gm48394	NA	NA
Vmn1r-ps117	NA	NA
Gm46388	NA	NA
Gm4939	-0.045531594593929	1
Gm48725	NA	NA
Gm8416	0.0237720973848643	1
Gm6421	0.395790947085912	1
Gm18142	NA	NA
Gm48028	0	NA
Gm49146	-0.00595073557279863	1
Gm3226	-0.186744137928644	1
Gm6785	0	NA
Vmn2r-ps106	NA	NA
AC167192.1	0	NA
Gm6035	-0.211290135037203	1
Gm3895	NA	NA
Gm8345	-0.0235464849339163	1
Gm9570	-0.18469325768765	1
Gm47429	NA	NA
Gm35160	NA	NA
Gm48515	0.0754281312903864	1
Gm18080	0	NA
Gm47651	NA	NA
Gm35595	NA	NA
Gm48457	NA	NA
Gm47685	0.107764425700995	1
Naip3-ps1	1.09226150145474	0.604064539187141
Gm47158	NA	NA
Gm4130	-0.350390607538178	1
Gm48782	NA	NA
Gm8277	-0.493387353914647	1
3110040M04Rik	0.350315685762837	1
Gm48881	0.00523741097830537	NA
Gm48533	NA	NA
Gm6411	-0.0400944178688942	1
Gm18518	0	NA
Gm47996	0.274831210531983	1
Gm5042	-0.0955927652660908	1
Gm19716	-0.187205264489536	1
Gm48070	NA	NA
Gm46387	-0.00942608850570623	NA
Gm48188	0.411661585202139	1
Gm17938	-0.184811925182956	1
Gm7633	0.390363281792865	1
Gm8990	-0.0166159737032766	1
Gm29767	-0.109959433738292	1
Cyp2c52-ps	-0.0326528132086975	1
Gm47749	0	NA
Gm47745	NA	NA
Gm49141	-0.0083006700357222	1
Vmn1r-ps96	NA	NA
Gm18990	-0.288400868059033	1
Gm48218	NA	NA
Gm19018	0	NA
Gm48244	NA	NA
Gm5199	NA	NA
Gm49392	0.195407193714559	1
Gm18275	0.0125669444547983	1
Gm46476	NA	NA
Gm5461	0.652667588976765	1
Gm18064	0	1
Gm49531	NA	NA
Gm19034	NA	NA
Gm47570	0	NA
Gm6200	-0.0094253387914293	NA
Gm18398	NA	NA
Gm47764	NA	NA
Gm31191	0	NA
Gm40976	NA	NA
Vmn1r-ps101	NA	NA
Ctsm-ps2	NA	NA
Gm47563	NA	NA
Gm18072	0	NA
Gm48211	NA	NA
Gm19239	0	NA
Gm18834	NA	NA
Gm47678	-0.252716403832288	1
Gm48733	-0.343422351498717	1
Gm48481	0	NA
Gm47256	-0.0240969275255955	1
Gm47763	0	1
Vmn2r-ps105	NA	NA
Gm48351	NA	NA
Gm4573	-0.00209636082224158	NA
Gm5452	0.349106258633397	1
Gm48157	NA	NA
Gm47995	-0.611765386473741	1
Rpl31-ps3	0	NA
Vmn1r-ps131	NA	NA
Gm19010	-0.00942608850570623	NA
Gm47776	NA	NA
Gm18760	0.0917472634762172	1
Gm47952	NA	NA
Gm47759	0.0348521260242166	1
Gm47569	0	NA
Gm9633	0.0834740754359072	1
Vmn2r-ps108	NA	NA
Gm17832	NA	NA
Gm47753	0.00523674877560881	1
Gm18134	0.00523554324279871	1
Gm2854	NA	NA
Gm47269	0.00523392979233544	NA
Gm6128	0.181991907346956	2.90424596519871e-09
C330022B21Rik	-0.129808085509109	1
Gm47014	-0.379824895738831	1
Gm4815	0.0776255044659853	1
Gm48156	NA	NA
Gm8483	0.0722247480925876	1
Gm41041	0.0052368454970174	1
Gm47885	-0.0685465461660325	1
Gm47653	NA	NA
Gm48547	NA	NA
Gm6734	-0.157649508966198	1
Gm18265	NA	NA
Gm8996	0.00523389096964832	1
Galr3	-0.0104717010931155	1
Gm47273	0.0940063210537507	1
Gm48126	NA	NA
Gm48005	NA	NA
Gm10257	0	1
Gm49354	-0.365466739417015	1
Gm20241	0	NA
Gm8514	-0.258075252531779	1
Gm5203	0.0238408502360691	1
Gm48312	-0.00209096986840849	1
Gm48568	NA	NA
Gm18260	NA	NA
Gm46427	-0.00943069848807516	1
Gm9634	0.692685846876215	1
Gm17940	NA	NA
Gm47463	NA	NA
Gm7920	NA	NA
Gm48217	NA	NA
Gm41115	-0.00943169226215127	NA
Gm48414	NA	NA
Gm49336	-0.031288767843208	1
Gm20769	-0.00941724587788324	1
Gm47978	NA	NA
Gm48549	NA	NA
Cts7-ps	NA	NA
Gm46443	-0.00942523133111953	NA
Gm18073	-0.00942201804656841	1
Gm9626	-0.0162403816958488	1
Gm8963	0	NA
Atp5c1-ps	0.307889017314384	1
Vmn1r-ps133	NA	NA
Gm48254	0.753475606096474	1
Gm48361	0.00523677158668366	NA
Gm10323	0	NA
Gm48785	NA	NA
Gm48200	0	1
Gm4813	0.374469068391698	1
Gm19119	NA	NA
Gm46432	0.55603753612156	1
Gm9130	0.230685972223042	1
Gm18361	0	NA
Gm48705	-0.0686272567302463	1
Gm18517	-0.0367766909918486	1
Gm40989	0.00523598111626364	NA
Gm48212	NA	NA
Gm19222	0	1
Gm47892	NA	NA
Gm35389	NA	NA
Gm8438	NA	NA
Gm47189	NA	NA
Gm47909	NA	NA
Gm47642	NA	NA
Gm5790	-0.638881179523689	1
Gm47991	0	NA
Gm4817	0	NA
Gm29776	-0.512060438411079	1
Cts8-ps	-0.0148524208303668	1
Gm47335	NA	NA
AC163667.1	-0.0124820547431143	1
Gm21370	-0.425701685831892	1
Gm18759	-0.00942639231238728	1
Gm47052	-0.01676636500641	NA
Gm48470	NA	NA
Gm48026	0	NA
Gm33022	NA	NA
Gm9086	0	NA
Gm8588	0.00524141111086273	1
Gm7371	0	NA
Gm48432	-0.316210045803697	1
Gm48894	-0.0497384353262171	1
Gm29764	NA	NA
Tpi-rs9	0	NA
Gm7084	-0.0126523331437023	1
Gm5923	NA	NA
Gm48214	NA	NA
Gm46396	NA	NA
Gm47462	NA	NA
Gm4118	-0.140963770554816	1
Gm49352	NA	NA
Gm48113	0.108356481014636	0.0777774792966546
Gm48098	0	1
Gm9547	0.00690099598605894	1
Csnk2a1-ps1	-0.00942742834280273	1
Gm48756	NA	NA
Gm17878	0	NA
Gm48049	0	NA
Gm18276	0	NA
Gm5667	0	1
Gm9012	-0.238481633073533	1
Gm6122	-0.00942660527131602	NA
Gm19097	0	NA
Gm18578	NA	NA
Gm49345	0	1
Gm47114	NA	NA
Gm47848	NA	NA
Gm8447	NA	NA
Gm32256	0.349636099684717	1
Gm4936	-0.049032183033123	1
Gm48040	0.0408295562082624	1
Gm48134	0	NA
Gm21378	-0.0285096145176413	1
Gm47779	NA	NA
Gm49361	0	NA
Gm8947	0.662778984354692	1
Gm48299	NA	NA
Gm18577	-0.0448484726278641	1
Gm6066	-0.112768590399707	1
Gm47747	0	1
Gm20784	-0.0285096145176413	1
Gm29717	0	1
Gm47746	NA	NA
Gm48109	0	1
Gm47893	0	1
Gm6343	0	1
Gm18945	0	NA
Gm18681	NA	NA
Gm7473	NA	NA
Hba-ps3	0.0350819970551247	1
Gm49119	-0.211915367537454	1
Gm19156	NA	NA
Gm21010	0	NA
Gm49090	NA	NA
Gm2333	NA	NA
Vmn1r14	0.0052404732322039	1
Gm48947	NA	NA
Gm21162	NA	NA
Gm49036	-0.0094262021641167	NA
Gm2150	NA	NA
Gm6363	-0.190803050767589	1
Gm49038	NA	NA
Gm2157	0	NA
Gm7962	0.337966633596957	1
Gm48920	0	1
Gm49195	NA	NA
Gm20150	0.336949220759155	1
Gm49013	0	NA
Gm49061	NA	NA
Gm2573	-0.0399109014287923	0.000678118670421833
AL732309.1	0.152619023352281	1
Vmn1r218	-0.0668359956119222	1
Vmn1r173	0.143809702207467	1
Gm49387	0.0473736471886608	1
Gm49277	NA	NA
Gm4240	0.0102133735688875	1
Vmn1r81	-0.0184441031884055	1
Gm9391	-0.0167587040951319	NA
Gm18885	0	NA
Gm49274	-0.0111007348831525	1
Gm49051	-0.122605541624408	1
Gm49301	0.081719185761878	1
Gm49206	0	NA
Gm19109	0.0125635931996491	NA
Gm9614	-0.463303922285127	1
Gm49043	NA	NA
Gm48989	NA	NA
Gm7043	0.0799578390753508	1
Gm18994	-0.0853985400210543	1
Gm29742	-0.00942608850570624	NA
Gm49028	-0.129512917359994	1
Gm48921	NA	NA
Gm49049	NA	NA
Gm9287	-0.0094238167901148	NA
Gm49275	NA	NA
Gm49184	NA	NA
Gm9614	-0.463303922285127	1
Gm49103	NA	NA
Gm8705	-0.616249429661689	1
Gm19883	NA	NA
Gm48983	0	NA
Gm49290	NA	NA
Gm49213	NA	NA
Gm49109	NA	NA
Gm49242	NA	NA
Dpep2	-0.0481080827253764	1
Gm48926	NA	NA
Gm7382	0.7394680238501	1
Gm4740	-0.0102786025272691	1
Vmn1r2	0.00523552393094785	NA
Ndor1	-0.0398970044490405	1
Gm49033	NA	NA
Gm46455	NA	NA
Gm36147	NA	NA
Gm5212	0.182808165975923	1
Gm18714	NA	NA
Gm9198	0.0272123706958711	1
Gm49177	0.000229532323251196	1
Gm4350	NA	NA
Vmn1r22	0.00475314629592991	NA
Gm8047	0.0052377062385172	NA
Gm7106	0.0125563147401104	1
Gm49134	-0.0691993764061659	1
Gm7778	-0.00210121775803576	NA
Gm49029	0	NA
Gm8043	0.00523564802628326	NA
Gm18368	-0.00368466551950689	1
Gm49228	-0.016763859464301	1
Gm49269	NA	NA
Gm19207	NA	NA
CT030732.1	0	NA
Gm48930	0.32382544543677	1
AL607142.1	NA	NA
Gm46496	0	1
Gm18094	NA	NA
Gm17756	NA	NA
Gm6852	-0.032120706144994	1
Gm19223	-0.773700066880436	1
Gm49062	NA	NA
Gm18888	NA	NA
Gm20167	NA	NA
Gm19157	NA	NA
Ear-ps1	0.012550078495898	1
Fkbp1a-ps1	0.00523552393094785	NA
Gm5219	0.00523684221866558	1
Gm49253	NA	NA
Gm49279	NA	NA
Gm17892	NA	NA
Gm6532	0	NA
Gm9501	0	NA
Gm18076	-0.0377241953986642	1
Gm48987	NA	NA
Vmn2r-ps110	NA	NA
Vmn1r38	-0.194930381194556	1
Gm48943	0	NA
Gm2638	NA	NA
Gm18525	NA	NA
Gm49063	NA	NA
Gm49220	0	NA
Gm48927	NA	NA
Vmn1r10	NA	NA
Gm49203	0	1
Gm18715	NA	NA
Gm49210	NA	NA
Gm46522	-0.329484943221513	1
Gm49105	NA	NA
Gm49071	NA	NA
Gm18532	NA	NA
Gm6533	-0.0828772528195735	1
Gm48909	-0.00248732162941048	0.95089360605494
Gm5671	0	1
Gm6212	0	1
Gm49075	NA	NA
Vmn1r15	0.050622410821927	1
Gm49276	NA	NA
Gm9275	NA	NA
Gm49178	NA	NA
Gm16374	-0.123572711004571	1
Gm49286	NA	NA
Gm49118	NA	NA
Gm18152	0.0382694197238499	1
Gm8417	0.149401127616896	1
Gm49315	NA	NA
Gm49202	0.0198873950080006	1
Gm49183	-0.279773727483937	1
Gm46477	NA	NA
Eef1akmt4	0.351638309635197	1
Gm49121	0	1
Gm48985	0	NA
Gm49215	0	NA
Gm7272	0	NA
Gm49229	0	1
Gm49057	0	1
Gm49378	-0.492002979327714	1
Gm46498	NA	NA
Gm49102	-0.156347257054778	1
Vmn1r11	0	NA
Gm46474	NA	NA
Gm19236	-0.198696366370982	1
Gm9264	0.182968656563904	1
Gm5207	0.0125692348989823	1
AC113125.1	-0.541440072897858	1
Gm49037	0	1
Gm4774	NA	NA
Vmn1r20	0.513903854682609	1
Gm49140	NA	NA
Gm49259	0	NA
Gm49073	NA	NA
Gm49005	NA	NA
Gm18153	0	NA
Vmn1r76	-0.112512213007147	1
Gm18524	0	NA
Gm5209	-0.228118983107363	1
Gm9335	0	NA
Gm49040	NA	NA
Gm19016	-0.240926661721811	1
Gm49273	-0.372104335888758	1
Gm7107	0.27407958864132	1
Gm49055	0	NA
Gm49252	0.0148193686190432	1
Gm49068	NA	NA
Gm49111	0.0108568029778373	1
Gm9212	-0.162862395928528	1
Gm19098	-0.179131924320609	1
Gm18605	0	NA
Gm49333	0.0711847511787849	1
Gm19129	0	1
Gm49045	NA	NA
