gene_name	Injured_C57BL_6_1_week_post_injuryvsUninjured_C57BL_6_1_week_post_injury_log2FoldChange	Injured_C57BL_6_1_week_post_injuryvsUninjured_C57BL_6_1_week_post_injury_padj
S100a16	-0.180921513617869	1
Gm10702	-0.0660851681463609	1
Zfp872	0.621249984008327	1
A230072I06Rik	0	NA
Spc24	0.267505340173936	1
Gm10704	-0.0132214290702577	1
Mex3a	-0.19602500387706	1
Gm16589	-0.0429274782734262	1
Bglap	0.466497982353434	0.851458098040313
Gm7381	0	NA
Bglap2	0.297811809336001	1
Bglap3	0.0100214844104613	1
Clec4g	0.0333026431007924	1
A430078G23Rik	0.173004267103398	1
Zfp558	-0.102627832707948	1
Gm5612	0	NA
Ubtfl1	-0.20904545971265	1
Fat3	-0.116589034453669	1
Gm10705	0.310735012962778	1
Arfip1	-0.0864754817444261	1
Gm10709	-0.133574444929387	1
Zfp971	-0.339125522828716	1
Gm14327	0.537215013481383	1
Gm14296	-0.100465762091961	1
Zfp972	-0.272411479948249	1
Rps8-ps4	0.175447771389535	1
Eif1-ps1	0	1
Gm10720	0.0168504022494571	1
Gcnt7	0.0243216472155072	1
Cass4	0.102293983768689	1
Kcng1	-0.0461707323102993	1
Mocs3	0.0258427732007496	1
Ripor3	0.133432700232892	1
Lekr1	-0.227386949210549	1
4931440P22Rik	-0.000871972860719148	1
Arfgef2	0.00511205774729567	1
4930449A18Rik	-0.00514859696507367	NA
Ankub1	0.419258766139644	1
Spint5	NA	NA
Wfdc9	0	NA
Wfdc6a	0.22994178930369	1
Spint3	NA	NA
Mgst2	0.0111437245576274	1
Tox2	0.057999711348176	1
1700034I23Rik	0.4285574612393	1
Gm10731	-0.00514993299890383	NA
Mafb	-0.0387721943779332	1
Gm826	0.046419677126978	1
Arhgap40	0.156259805190851	1
Mroh8	0.0668306328109937	1
Tldc2	-0.0595644572828159	1
4930518I15Rik	-0.00838426598053274	1
Tmem267	-0.436727383256869	0.964078885356795
3110070M22Rik	0.472198652075866	1
Sox2	0.209002203439269	1
Rdh16f2	-0.00515036173326789	NA
Cpne1	-0.103609626941851	1
6430550D23Rik	-0.372502485474707	1
Fam83c	0.0617709131246035	1
BC029722	0.0303831447517232	1
Mcidas	-0.224542154861252	1
Myh7b	0.00380430953806147	1
Lrrc31	0.0286400974545045	1
Gm1527	NA	NA
Eif2s2	-0.0477832025159376	1
Kif5a	-0.377273930670274	1
Bpifb4	0	NA
Tspyl3	0.0889282733795344	1
Ttll9	-0.429435325683669	1
Foxs1	0.198999173422964	1
Sirpb1c	0.218395412209756	1
Defb25	0	1
Defb28	NA	NA
Defb26	NA	NA
Defb23	-0.00515031450575053	NA
Zcchc3	-0.105189630513497	1
Il22	NA	NA
Csnk2a1	-0.0267125034523743	1
Rad21l	0	NA
Ccl28	-0.0056762181023108	1
AC140325.1	NA	NA
Zfp345	0.123625667054148	1
Zfp950	0.0438116709011688	1
4933416C03Rik	0	1
Gm21994	0.308292203891064	1
Syndig1	-0.510195596672906	1
C530025M09Rik	0	NA
Fndc10	0.205471371982282	1
Gm10750	-0.022114194109003	1
Thbd	-0.0553372839565484	1
Pdzd8	0.0707804955075984	1
Atxn7l3b	-0.0226993248461641	1
Kiz	0.111431553634878	1
Smim26	-0.0911066886646688	1
Sel1l2	0.029140479502355	1
Ism1	-0.11565987072157	1
Bhmt	0.519229366863335	1
Ankef1	0.302516880750513	1
Anapc15-ps	0.479187109662734	1
Ube2n	0.0448742410739213	1
Plxnc1	-0.0446869294116091	1
Hspa12b	-0.163406081348224	1
Arrdc3	0.00955260087540598	1
Slc4a11	-0.662606253879403	1
Itpa	0.100615941086265	1
Gm4149	-0.24404843317529	1
Gas2l3	0.136717964456802	1
AU015228	0	NA
Gm10762	-0.0445148439757663	1
Hps6	0.199079389426808	1
Spdye4c	0	NA
Papolb	-0.518184950874546	1
Pdzd7	0.0199396909390761	1
Rslcan18	-0.503149974322653	1
Itpripl1	0.198450186846969	1
Gm10767	-0.201597303802611	1
2010315B03Rik	-0.274456208287222	1
Zfp640	0	NA
2410141K09Rik	0	1
Gm10770	0	NA
Cbx3-ps1	0	NA
Gm10774	0	1
Gm10775	0.123062398634762	1
Spata31d1c	NA	NA
Hpse2	0.167715621780822	1
BC025920	-0.25242038436809	1
Platr25	-0.525910844958248	0.381750042276519
Zfp934	0.0352473874154477	1
Zfp808	0.209271041074565	1
Gm6478	-0.231110143768702	1
Cts3	NA	NA
Ctsm	NA	NA
Ctxn2	0	NA
AI606181	0.101831737152058	1
Ctla2b	0.0405605748450433	1
Gm10780	-0.162520715718359	1
Mageb3	0.206638340579252	1
Cyp2c68	NA	NA
Serf2	6.373391123177e-05	1
Grk6	0.119987259623832	1
Lcmt2	0.181724511994414	1
B3galt5	-0.0557272590213863	1
Eif4e1b	0.252052106481771	1
Ifit3	0.134267082622782	1
Gm2058	-0.051533247774069	1
Ranbp6	0.0296980291441743	1
Gm815	NA	NA
Chst14	-0.225074033994109	1
Inafm2	0.133836338080009	1
Fam122a	0.00436366934739408	1
Pak6	-0.310649416492666	1
Ptar1	-0.40091143342803	1
Krtap14	NA	NA
Gm13981	0.000748805591531674	1
Grem1	0.271259374982328	1
Chrm5	0	NA
Olfr1314	NA	NA
Olfr1313	0.433406843648374	1
Olfr1312	-0.221141643376939	1
Olfr1308	NA	NA
Olfr1305	-0.464583040328349	1
Olfr1277	0.343707719409748	1
Olfr1275	NA	NA
Ano3	-0.200510729549944	1
Gm10794	NA	NA
Fibin	-0.195253971018115	1
Gm11382	NA	NA
Actg-ps1	0.9171684503942	1
Dcdc5	0.969377922946816	1
Gabrr3	0	NA
Qser1	-0.17459369166352	1
Olfr201	0.0085528612771193	NA
Olfr199	NA	NA
Pin1rt1	-0.325329835250521	1
Nrbf2	-0.00937192656915378	1
Gm813	0	NA
Gm10799	0	NA
Fjx1	-0.173141355289344	1
Gm10800	-0.822541051422749	1
Gm10801	-0.302201982124708	1
Accsl	0.524532837169579	1
Gm10803	0	NA
Prdm11	0.0953926009965054	1
Hist1h2bb	0.0607687171555437	1
Nxpe3	0.0475877148702845	1
Gm10805	NA	NA
Zfp408	-0.0621593177128602	1
Slc22a29	0.00966425358485312	NA
Gm4981	NA	NA
Duxf3	NA	NA
Vdac3-ps1	-0.343602679594456	1.3762995206594e-22
Yae1d1	-0.0770791082518592	1
Olfr1272	0	NA
Olfr1271	-0.00354282909860629	1
Olfr142	0	NA
Olfr1506	NA	NA
Olfr1270	NA	NA
Olfr32	0	1
Olfr1267-ps1	NA	NA
Olfr140	0	NA
Olfr1264	0.239727191245777	1
Olfr48	0	1
Olfr1256	-0.64535312966978	1
Olfr1254	0.335448696769299	1
Olfr1253	NA	NA
Olfr1250	0.00244154152577884	1
Olfr1249	NA	NA
Olfr1247	-0.215289459955683	1
Olfr1243	NA	NA
Olfr1242	NA	NA
Olfr1241	NA	NA
Olfr1239	NA	NA
Olfr1234	0	NA
Olfr1233	0.12713650468436	1
Olfr1232	0	NA
Olfr1231	NA	NA
Olfr1230	NA	NA
Olfr1229	-0.00514972132262716	NA
Olfr1226	-0.149362602123639	1
Olfr1224-ps1	0.0299933708240956	1
Olfr1223	NA	NA
Olfr1222	NA	NA
Olfr1221	-0.376751725042496	1
Olfr1219	-0.691060388301583	1
Olfr1218	-0.00515219841583273	NA
Olfr1216	0.0486797182491979	1
Olfr1214	NA	NA
Gm13762	0.296024777917872	1
Olfr1211	-0.115406674358555	1
Olfr1209	-0.220624982076495	1
Olfr1208	0	NA
Olfr1200	0.228554311141951	1
Olfr1198	0.259268195033223	1
Olfr1197	0.00951182574468199	1
Olfr1196	0.043448674222354	1
Olfr1195	-1.27232476354685	0.65901827961947
Cd80	-0.392689296207161	0.878884932291084
Olfr1181	0.172656088868886	1
Olfr475-ps1	NA	NA
Olfr1179	NA	NA
Olfr1177-ps	NA	NA
Olfr1173	0.0474746786031578	1
Olfr1170	-0.0142398571980611	1
Olfr1164	NA	NA
Olfr1163	NA	NA
Olfr1162	0	NA
Olfr73	-0.593356275252394	1
Olfr1160	-0.28963584561476	1
Olfr74	NA	NA
Olfr1157	0.346544908584103	1
Olfr1156	-0.671845554053167	1
Olfr1155	NA	NA
Olfr1154	0.00894014787159014	1
Olfr1141	NA	NA
Olfr1138	-0.0173750188422685	1
Olfr1137	-0.00515472222879934	1
Olfr1136	NA	NA
Olfr1135	0	NA
Olfr1133	NA	NA
Olfr1128	NA	NA
Olfr1111	NA	NA
Olfr1110	-0.00515079515554778	NA
Olfr259	0.319596391225237	1
Olfr1109	0.084987706830978	1
Gm10812	0	1
Olfr1107	0	NA
Olfr1106	0.169978098174766	1
Olfr1105	0	NA
Olfr1104	0.0465701897105709	1
Olfr1101	NA	NA
Olfr1099	0	1
Olfr1098	NA	NA
Olfr1097	NA	NA
Olfr1095	NA	NA
Olfr1090	-0.29868994124453	1
Olfr1087	0.112127026568013	1
Olfr1086	NA	NA
Olfr1085	0	1
Olfr1079	NA	NA
Olfr1066	NA	NA
Olfr1061	NA	NA
Olfr1058	NA	NA
Olfr1057	0.024172395396293	NA
Olfr1056	0	NA
Olfr1055	0.00951302155535144	NA
Olfr1054	NA	NA
Olfr1053	NA	NA
Olfr1051	-0.017464331698512	1
Olfr1049	NA	NA
Olfr1048	-0.0737888471039595	1
Olfr1047	0.0249016106911938	1
Olfr1046	0	NA
Olfr1045	NA	NA
Olfr52	-0.210860058021276	1
Olfr1044	-0.789550308169811	1
Olfr1043	0	NA
Olfr1042	0	NA
Olfr1040	NA	NA
Olfr1039	0.155734903816259	1
Olfr1037	NA	NA
Olfr1024	NA	NA
Olfr1019	0.0864011016219048	1
Olfr1016	-0.0146982412181692	1
Olfr1012	0	1
Olfr1006	NA	NA
Olfr154	NA	NA
Olfr1002	NA	NA
Olfr1000	0	1
4833423E24Rik	0.00218322458202753	NA
Olfr995	0	NA
Olfr994	0	NA
Olfr993	NA	NA
Olfr992	NA	NA
Olfr988	0	NA
Olfr987	NA	NA
Lrrc55	0.241052078627605	1
Ccdc162	-0.193696745652254	1
Znhit2	0.284849830666428	1
Gm10813	NA	NA
Ccdc58	0.0816462260837728	1
Amd1	-0.140420189050288	1
Gm6043	0.0352590830052309	1
Fsip2	0	NA
Heg1	-0.0949503593118402	1
Cerkl	0.246423543885702	1
Cenpw	0.326365457407709	1
Pjvk	-0.0873566729369122	1
Gm10819	0.00216621014360788	1
Bex6	0.273668295142581	1
Pde11a	-0.290383212076635	1
Ttc30a1	0.45810536565293	1
Ttc30a2	0.403508713316119	1
Ttc30b	-0.498752926459777	0.559625787748836
Gm13653	-0.358039372212828	1
Mrpl23-ps1	0.0205718936017811	1
Wipf1	0.106630452045076	1
Gm6913	-0.56166173281005	1
Carns1	0.164410679156174	1
Aldh3b2	-0.0743109547888614	1
H60b	0.157455009103786	1
Erich2	-0.454054267797267	1
Sp5	0	NA
Klhl41	-0.165223617255194	1
Gm13597	0	1
Scn9a	-0.786693769606226	1
Scn2a	-0.0729520364813467	1
Fign	0.0212999892170558	1
Zbtb2	0.0199706301257954	1
Rprm	0.0621490053352946	1
Gm20775	-0.0107196359683395	1.07241991918406e-05
Igll1	0.160586505511587	1
Rc3h2	-0.134919438421971	1
Olfr362	-1.37041384161914	0.685842236977223
Olfr361	-0.301172149473461	1
Olfr358	0.620259210803362	1
Olfr355	0	NA
Olfr353	0	NA
Olfr351	0.944456444708976	0.964078885356795
Olfr3	NA	NA
Olfr341	0.192248089720402	1
Rpl36-ps8	0	NA
Gm13443	-0.153511889022995	1.03508365624983e-61
Hoxc4	-0.00211852245301832	1
A630010A05Rik	0.623738019356447	1
Krt76	0	1
9430097D07Rik	-0.0210459168037401	1
6030408B16Rik	-0.383392651994474	1
Prcd	-0.503940551517822	1
Fnbp1	0.0595496423769901	1
Dolk	0.0629254304750482	1
Smim6	-0.137431508767543	1
Gm13547	0.0438743550233735	1
Olfr288	0	1
Gm10837	NA	NA
Dnlz	0.099617881076061	1
Gm17205	-0.124159372814407	1
Alg10b	-0.0516494188762225	1
Slitrk1	-0.47049336546995	1
Gm10840	0	NA
Gm10842	0.0125726775529132	1
Commd6	0.0911446484716831	1
Kbtbd6	-0.0988869318922025	1
Fam187a	0	NA
Gm1587	0	NA
Cyp2d37-ps	0	NA
Malrd1	0	NA
4930407I10Rik	0.0168465985347481	NA
Gm10849	0.00950477805444961	1
Aarsd1	-0.233744512453008	1
Urad	NA	NA
Cyp3a41a	0	NA
Cyp3a41b	NA	NA
Gm5464	-0.0284610747878644	1
Krtap4-6	NA	NA
Krtap1-4	NA	NA
Rsph10b	-0.545608622871672	1
Krt26	-0.15776770760852	1
Defb30	-0.00484367681947787	NA
Defb43	0	NA
Defb47	0	NA
Defb48	0	NA
Gm16409	0.396591177917822	1
Gm11531	0.244988655112127	1
Hoxb2	0.411010461938227	1
Nrbp2	-0.141247840389685	1
Nynrin	-0.121845800100661	1
Gal3st4	0.0148994995708904	1
Zfp652	0.0604277534392594	1
B130006D01Rik	-0.513481294564827	1
Smok3c	0	NA
Smok3a	0	NA
Zc3h3	0.331275942463565	1
Ly6a	-0.276383888981021	1
Cyp11b1	0.0800118653603175	1
Slurp2	0.0462830045975747	1
Gm7935	-0.254817514564465	9.51634313517989e-11
Tmem92	-0.0462069482943815	1
Gm11545	0	NA
Selenot	0.0272737189897851	1
Selenos	-0.119642013316563	1
Selenom	0.00585507228443172	1
Selenoi	0.0424828748517517	1
Txnrd2	0.258062694041642	0.976379428185005
Msrb1	0.128963196883465	1
Gpx4	0.0554008122428119	1
Dio3	-0.42687294512329	1
Hus1b	0.0667755815319656	1
Sox4	-0.033970673151342	1
Ywhaq	0.0268012838058064	1
Cep295nl	-0.514740485878526	1
Wfdc3	-0.427049005624146	1
Acsf2	0.137480698716131	1
Oxct2a	-1.53753879239086	0.68383167145039
Selenoh	0.147046428257682	1
Oxct2b	0.551054295129752	1
Mog	0.181493695458746	1
Ass1	0.151008076209851	1
Trbv1	-0.609668366569702	1
Trbv2	-0.169351939223088	1
Trbv3	-0.0356813698385179	1
Trbv5	-0.107610877606001	1
Trbv13-1	0.123232751152688	1
Trbv13-2	0.208476693270747	1
Trbv13-3	-0.108491866618968	1
Trbv14	-0.0416434774117145	1
Trbv15	-0.0604274580358514	1
Trbv16	-0.627607372338628	1
Trbv17	-0.00515824407572754	1
Trbv19	0.339565590439863	1
Trbv20	-0.0144313121368848	1
Trbv21	0.00951211123518778	NA
Trbv23	0	NA
Trbv26	0.00566604958052216	1
Trbv29	0.788305157137292	1
Trbv30	0	NA
Trbj1-1	NA	NA
Trbj1-2	NA	NA
Trbj1-3	NA	NA
Trbj1-4	NA	NA
Trbj1-5	NA	NA
Trbj1-6	NA	NA
Trbj1-7	NA	NA
Trbc1	0.0839714202607237	1
Trbj2-1	NA	NA
Trbj2-2	NA	NA
Trbj2-3	NA	NA
Trbj2-4	NA	NA
Trbj2-5	NA	NA
Trbj2-7	NA	NA
Trbc2	0.116717550820473	1
Trbv31	0	1
Gm20730	0.00951211123518778	NA
Igkv2-137	0.707788117979707	1
Igkv1-131	0	NA
Igkv17-127	-0.0320588756851936	1
Igkv9-123	0.356457958715569	1
Igkv17-121	0.544431318988345	1
Igkv2-112	0.321203750080037	1
Igkv16-104	0.740677961186498	1
Igkv15-103	0.08601983258517	1
Igkv1-99	-0.0151614766108817	1
Igkv12-98	-0.442410277633684	1
Igkv11-106	-0.00514854941995054	NA
Igkv4-92	-0.0633967669657151	1
Igkv4-91	-0.094670046104903	1
Igkv4-90	0.183286087375957	1
Igkv12-89	-0.140694154305745	1
Igkv1-88	-0.17762337159631	1
Igkv4-86	0.122044763959666	1
Igkv13-84	-0.23408039811736	1
Igkv4-81	-0.157701290387115	1
Igkv4-80	0.438512626560846	1
Igkv4-79	0.804948016141482	1
Igkv4-74	0.0381046224451021	1
Igkv4-72	0.567470706047759	1
Igkv4-70	0.440882115699742	1
Igkv4-69	0	1
Igkv4-68	0.410978757394703	1
Igkv4-63	0.706732413951421	1
Igkv4-61	-0.144133119344324	1
Igkv4-57-1	-0.320421781855593	1
Igkv4-57	0.203979202690189	1
Igkv4-83	-0.00516055032671244	1
Igkv4-50	0.915518551354151	1
Igkv5-48	-0.897120761763749	1
Igkv12-46	-0.136748537250443	1
Igkv5-39	0.304482727054726	1
Igkv12-38	-0.365603003305697	1
Igkv5-37	0	1
Igkv18-36	-0.00515953239068881	1
Igkv1-35	0.039238583803624	1
Igkv7-33	-0.494860852409197	1
Igkv6-32	0.164356962493816	1
Igkv8-30	0.37658308372082	1
Igkv6-29	0.212829741576551	1
Igkv8-27	0.182625669178892	1
Igkv8-26	-0.00514788093517318	NA
Igkv8-24	0.44922161561649	1
Igkv8-21	0.00501816165743643	1
Igkv6-20	0.338527883227899	1
Igkv8-18	-0.0148664327067595	1
Igkv8-16	0.467144636276584	1
Igkv6-13	0.75989703417254	1
Igkv3-10	1.17550529304388	0.911141913964832
Igkv3-7	0.546971955389339	1
Igkj1	NA	NA
Igkj2	NA	NA
Igkj3	NA	NA
Igkj4	NA	NA
Igkj5	NA	NA
Igkc	0.231473502676109	1
Ighg2c	0.231701107445504	1
Ighg2b	0.350778569076022	1
Ighg1	0.314994582154039	1
Ighg3	0.139799494069606	1
Ighm	0.153072814516062	1
Ighj4	NA	NA
Ighj3	NA	NA
Ighj2	NA	NA
Ighj1	NA	NA
Ighd1-1	NA	NA
Gm16968	NA	NA
Ighv5-2	-0.41520564109554	1
Ighv2-6-8	0.0282942996655991	1
Ighv7-3	0.18159834959314	1
Ighv7-2	0	1
Ighv4-1	0.227314196908942	1
Ighv16-1	NA	NA
Ighv7-1	0.169054540442574	1
Ighv14-4	0.523287806799251	1
Ighv7-4	-0.21756196726344	1
Ighv3-5	-0.530809904376702	1
Ighv13-2	1.33325667329373	0.538156098942626
Ighv3-6	-0.541813383982855	1
Ighv3-8	0.0961366992269606	1
Ighv12-3	0.204534407879688	1
Ighv6-3	-0.309355551780495	1
Ighv6-6	0.055800265738383	1
Ighv15-2	0.229811568785681	1
Ighv1-18	-0.315656074918547	1
Ighv1-47	-0.0264601976678538	1
Ighv1-49	0.0962490637369302	1
Ighv8-12	-0.0667419826516211	1
Ighv8-13	-0.0502593593857297	1
Tcrg-V7	0.00950962910319576	NA
Tcrg-V4	-0.506643799485516	1
Tcrg-V6	0	NA
Tcrg-V5	0	NA
Tcrg-C1	0.14415378087599	1
Tcrg-V3	0.00494788475603286	1
Tcrg-C2	-0.239523770461769	1
Trgv2	0.305412972767366	1
Tcrg-V1	-0.868280368533916	1
Tcrg-C4	0.0953772830962601	1
Trav1	0	NA
Trav2	0	NA
Trav3-1	-0.0051482282846624	NA
Trav5-1	0	NA
Trav6-1	0	NA
Trav6-2	0	NA
Trav8d-1	0.00951705168594181	1
Trav13d-1	0.00950901328631459	NA
Trav8d-2	0	NA
Trav16d-dv11	0.0168441897185901	NA
Trav6n-5	NA	NA
Trav6n-6	-0.0112358339254637	1
Trav8n-2	0	NA
Trav16n	0.0107027021686082	1
Trav13n-4	-0.0154867816916478	1
Trav14n-3	0.131068875168908	1
Trav4-2	NA	NA
Trav8-1	-0.00514852022415623	NA
Trav13-1	0	NA
Trav14-1	-0.00514919598763037	NA
Trav13-2	0	NA
Trav15-2-dv6-2	-0.0198132634229147	NA
Trav16	0	NA
Trav3-4	0	NA
Trav18	0.00950778215892223	NA
Trav19	0	NA
Trav21-dv12	0.0241733933269218	NA
Trdv1	0	NA
Trdv2-1	0	1
Trdv2-2	0.512092786064309	1
Trdv4	0.490668194973137	1
Trdj1	NA	NA
Trdj2	NA	NA
Trdv5	-0.146022077052377	1
Traj59	NA	NA
Traj58	NA	NA
Traj57	NA	NA
Traj56	NA	NA
Traj53	NA	NA
Traj52	NA	NA
Traj51	NA	NA
Traj50	NA	NA
Traj49	NA	NA
Traj48	NA	NA
Traj46	NA	NA
Traj45	NA	NA
Traj44	NA	NA
Traj43	NA	NA
Traj42	NA	NA
Traj41	NA	NA
Traj40	NA	NA
Traj39	NA	NA
Traj38	NA	NA
Traj37	NA	NA
Traj35	NA	NA
Traj34	NA	NA
Traj33	NA	NA
Traj32	NA	NA
Traj31	NA	NA
Traj30	NA	NA
Traj29	NA	NA
Traj28	NA	NA
Traj27	NA	NA
Traj26	NA	NA
Traj25	NA	NA
Traj24	NA	NA
Traj23	NA	NA
Traj22	NA	NA
Traj21	NA	NA
Traj20	NA	NA
Traj19	NA	NA
Traj18	NA	NA
Traj17	NA	NA
Traj16	NA	NA
Traj15	NA	NA
Traj14	NA	NA
Traj13	NA	NA
Traj12	NA	NA
Traj11	NA	NA
Traj9	NA	NA
Traj8	NA	NA
Traj7	NA	NA
Traj6	NA	NA
Traj5	NA	NA
Traj4	NA	NA
Traj3	NA	NA
Traj2	NA	NA
Traj1	NA	NA
Trac	0.434031391679085	1
Iglv1	-0.0847132176624531	1
Iglc2	0.0869365842844249	1
Iglv3	0.148045185851423	1
Iglv2	0.150572611689768	1
Rab11b	0.0373265369955345	1
Olfr585	NA	NA
Rps12l1	0.0527847700359782	1
Gm10912	0.208902008958089	1
Gm10913	0.0556806796508979	1
Olfr828	NA	NA
Gm16485	-0.0357772961126096	1
Olfr483	NA	NA
Gm5071	NA	NA
Gm10916	-0.656476895710758	1
Rpl23a-ps3	0.140293562131115	1
Fam170b	-0.637831242690136	1
Gm2178	0.00374732319189128	1
Actl10	0.0543313862512607	1
Gm11555	NA	NA
Krtap1-3	NA	NA
Gm11939	NA	NA
Gm12355	0.238159768969365	1
Ankrd63	0.0917229268762126	1
AK157302	0.134221923466632	1
Gm2399	0.00951604955960615	NA
Capns2	0.388848113109879	1
Gm12226	-0.0271517138986367	1
Psme2b	0.10224338990837	1
Gm12184	-0.181156224087941	1
4931440F15Rik	-0.0229586742732388	1
Gm16503	0.146270365298355	1
Erich3	-0.69870534190115	1
Gm2574	-0.0198139404319663	NA
Lenep	-0.298169173294419	1
Gm4877	-0.0408614307380892	1
Rnf148	NA	NA
Gm20900	0.0970980759749462	1
Gm6083	NA	NA
Gm15610	NA	NA
Rbm8a2	0.499632487528963	1
Chml	0.0544077633456479	1
Gm7290	-0.263119611782865	1
Gm2000	0.0736757126188694	1
Gm17374	NA	NA
Olfr364-ps1	0	NA
Tmem203	-0.304353391434933	1
Nrarp	0.0216123267806683	1
Fthl17d	NA	NA
Fthl17b	NA	NA
Gm5924	NA	NA
Gm3757	NA	NA
Btbd35f4	0	NA
Gm5925	NA	NA
Btbd35f3	NA	NA
Klhdc7a	0.181737209572509	1
Fam43b	0.0266947968700064	1
Gm12854	-0.139574593235698	1
Gm3550	0.0855747257996372	1
Hmga1b	0.0200592394009951	1
Gm16487	-0.12815703110298	1
Krtap17-1	0	NA
Krtap16-1	NA	NA
Krtap29-1	NA	NA
Krtap9-5	NA	NA
Gm11565	NA	NA
2300003K06Rik	NA	NA
Gm11564	NA	NA
Gm11554	NA	NA
Gm11569	NA	NA
Gm11596	NA	NA
Krtap4-9	NA	NA
Gm14188	NA	NA
Gm14180	NA	NA
Gm14193	NA	NA
Gm14190	NA	NA
Tas2r122	NA	NA
Gm10923	0.110036186213146	1
Gm3940	-0.165565317811875	1
Gm2606	-0.0335242873852979	1
Foxd1	-0.0692514602428845	1
AI593442	-0.301711293482733	1
Fam47c	NA	NA
F8a	-0.208952099505584	1
Tex13c1	NA	NA
Btbd35f14	NA	NA
H2al1n	-0.00514302363312782	1
Sf3b5	0.14302389609522	1
AW011738	0.516338811418194	0.864381576811227
Smim1	0.170393906188718	1
Ifna2	0	NA
Ifna16	0	NA
Mos	-0.00667897999637869	1
Gm6316	-0.00536805255341444	1
Gm4294	-0.0903506325840115	1
Gm6096	0.214178927994787	1
Olfr141	NA	NA
Sarnp	0.107009047489433	1
Ctdsp2	-0.0948464152711839	1
Gm10936	NA	NA
AU041133	-0.127572703890241	1
Smim24	0.611052168988036	0.313170230014028
Dohh	-0.145160681631981	1
Ccdc105	-0.0271413708374794	1
Ppil6	-0.16821890138143	1
Raet1d	0.0462407046176911	1
Abracl	0.150823172197751	1
Mrpl48-ps	-0.422235196009744	1
Gm10944	NA	NA
Plekhn1	0.00210092792974051	1
Perm1	0.055570302752629	1
Ankrd65	0.00927751323479969	1
Gm10945	NA	NA
Cfap74	0.294092299055626	1
Gm13090	NA	NA
Zfp984	0.174902822358212	1
Zfp982	-0.234994532178111	1
Zfp978	-0.646344166522937	1
Zfp988	0	1
Zfp986	-0.137344473224616	1
Gm13212	0.105078833705864	1
Zfp990	0.898481881003691	0.736135857380833
Gm438	NA	NA
Gm436	NA	NA
Gm13124	NA	NA
Aadacl3	NA	NA
Gm13128	NA	NA
Pramef17	NA	NA
Gm13101	NA	NA
Pramef25	NA	NA
Pramef6	0	NA
Gm13088	NA	NA
Ddi2	-0.0707161375525578	1
Emc1	-0.0301797223425537	1
Gm13030	0	NA
Cela3a	0.00951213785404102	NA
Aunip	0.341086360487346	0.919180243883806
Gm17068	-0.031885140112971	1
Nkain1	-0.618454856222049	1
B020031M17Rik	0.035170803643311	1
Zfp995	-0.183848319063299	1
Dcdc2b	-0.71457180302325	1
Fam229a	0.64053725258942	1
Bnip3	-0.0429347709348097	1
1110065P20Rik	0.274413556591599	1
Ndufaf8	0.152417901250141	1
Gm12887	NA	NA
Gm12886	0.00951747744618977	1
Tmco2	-0.197034586638601	1
Ube2d3	0.172556597570757	1
E430018J23Rik	0.357004143127403	1
AU022252	-0.106636502254503	1
Gm11735	0	1
Ccdc24	0.071637931699879	1
Gm10959	NA	NA
Hs3st4	0.362516339366845	1
Gm4609	0	1
1700042G07Rik	NA	NA
Cyp4a12b	0	NA
Skint5	0	NA
Skint8	0.163557096220543	1
Gm10961	NA	NA
E030025P04Rik	0.00951048824245829	NA
Gm4070	-0.140592499857304	1
1810010H24Rik	0.395627482284285	1
Gm5901	0	1
Fyb2	-0.0121727111296768	1
Trim30c	-0.136998352881266	1
Smarcd2	0.193896245547904	1
Gm10964	NA	NA
Hbb-bh2	0.685960077219171	1
Ccdc47	-0.12294364060541	1
Olfr613	-0.335499788819188	1
Gm12789	-0.286909503096901	1
Gm12790	NA	NA
March10	0.621044176111103	1
Tomt	0.0474940869485949	1
Lrrc37a	0	NA
Gm7336	-0.0264220611559638	1
Gm12695	-0.312307332729155	1
Gm11627	-0.0470522884162767	1
G6pc	0	NA
Aoc2	0.106891065361584	1
Psme3	0.186481127536491	0.996591512706189
Cntd1	0.381986638289792	1
Gm10972	NA	NA
Vps25	0.123995999998371	1
Crnn	0	NA
Sprr2a1	NA	NA
Gm11595	NA	NA
Fam174b	0.218449958024466	1
Chd2	-0.20355414669874	1
Mup20	0	NA
Mup19	0.18763214202693	1
Mup18	-0.0354449579581005	1
Mup16	0	1
Casc3	0.0331986459883548	1
Gm10974	NA	NA
Mup10	-0.356638618524604	2.50173191372369e-16
Tm2d3	-0.0647567642815596	1
Mup1	-0.308220373956022	2.27520513531267e-13
5830417I10Rik	0.183916887485546	1
Mup-ps4	NA	NA
Mup9	-0.325352367870543	1
Mup8	0	1
Mup2	-0.303658405337538	8.74401182367036e-21
Mup6	0.070158357366783	1
Gm6821	0	1
Cisd3	-0.13952275599593	1
Mrgpra3	0	NA
Tomm5	0.0336616848514696	1
Tmem8b	-0.294463661387949	1
Msmp	-0.0244240476801804	1
Fam205a1	0.130114058881713	1
Gm12394	0.290865959824387	1
Il11ra2	0.145771787007935	1
Gm2128	NA	NA
Gm10985	NA	NA
Fam205a4	0.389003929689988	1
Gm20878	0.704052995044603	1
Scgb1b30	0	NA
Scgb1b24	NA	NA
Scgb2b3	NA	NA
Scgb1b29	NA	NA
Scgb1b7	NA	NA
Haus5	0.160567892286826	1
Slfn1	0.197339798701971	1
U2af1l4	-0.0276585725198203	1
