gene_name	Injured_MRL_MpJ_1_day_post_injuryvsUninjured_MRL_MpJ_1_day_post_injury_log2FoldChange	Injured_MRL_MpJ_1_day_post_injuryvsUninjured_MRL_MpJ_1_day_post_injury_padj
F2r	0.165539161089675	0.634906544685486
Foxi2	NA	NA
Olfr1394	-0.0066392014035569	1
Socs4	0.186777539476874	0.614075427594637
Scrt1	0.126597099301958	1
Osr1	0.299894900175298	0.900636450788824
Fam171b	-0.618105748653833	0.616627387705917
Olfr843	0.145342615281154	1
Gm5065	-0.00934342096139526	NA
Tprg	0.110765484574243	1
Prss54	0	NA
Gli2	-0.222024346316545	1
B330016D10Rik	0.0399961314070456	1
Zfp407	0.101245190967384	1
Gm597	NA	NA
Mlf1	-0.733469390698037	0.112709051407021
Ranbp3l	0.542926301695478	0.503074890242702
Olfr686	0	NA
Timm29	-0.124605505129573	0.782561411910558
Nupl2	0.0482528435240592	1
Cyp4f16	0.461394643450117	0.210086142411392
Smim5	-0.0145066540354639	1
Ccdc57	-0.0775804082610862	1
Msx1	-0.0116751555614085	1
Sprr1b	NA	NA
Olfr1448	0.305889167840086	1
Inka2	-0.251054746795329	0.844314447002309
Olfr564	0	NA
Sult6b2	-0.304685080507764	1
Spata33	0.404298106014893	1
Cxcr1	0.167566086832481	1
Mypop	0.290837355146271	0.795282067832163
Bdnf	1.02351411623321	0.305919892315076
Zdhhc22	-0.0566690112261463	1
Zbtb8b	0.287838590056346	1
Fitm2	-0.638232282129926	0.0125869541212416
Depp1	0.293652472380093	0.961390066177952
Nrip1	0.103787811946004	0.964231601018436
Tyw5	-0.112022421962357	1
Mmgt2	-0.0365012807586529	1
Cd300e	-0.0810274411251282	1
Defb15	NA	NA
Olfr938	NA	NA
Duxbl1	0.41402019893394	0.973443231357204
Tmem136	-0.321476600414951	0.885106280156771
Adam26a	NA	NA
Fbxl13	-0.0697072826032313	1
Cxcr6	0.489762346576805	0.779719737894862
Nkx1-2	-0.0298110108034905	1
Jaml	0.0122797888172937	1
Phldb1	-0.0101200223962593	1
Gm9826	0	1
Nhlh2	-0.205212388338016	1
5930422O12Rik	0.281716641816814	1
Tob2	-0.112375983988201	0.991444793178164
Thnsl1	-0.182812630081503	1
4930555K19Rik	NA	NA
Sp8	-0.00405548062072601	1
Tmem252	0.550994808752301	0.168887732184997
Cypt3	NA	NA
Ccnb1-ps	0.196223236396741	1
Mlec	-0.0881074430207787	0.961165498649954
E130311K13Rik	-0.213383367789351	0.780887589404912
Gja3	0.0420418851646495	1
Igf2	-0.0687892457318667	1
Gm5946	-0.0178584482655775	1
Gm5763	0	1
Morc2b	0.27269471633409	1
Myof	0.668188240471247	0.163608295974521
Nog	1.45835841753415	1.28814187641017e-06
Rtbdn	0.207013714720108	1
Olfr1336	-0.161777865881416	1
Gm6377	1.38755667391308	0.0698694676479397
Klf17	0	NA
A730049H05Rik	0.33995768569508	0.992347911375207
Krtap19-9a	NA	NA
Ctxn1	-0.30682631497677	1
Exd1	-0.00778985994580329	1
Samd13	-0.177775295898353	1
Ccdc169	-0.254196644067423	1
Lemd3	-0.0845779020477013	0.891126953389033
Rhno1	-0.00145832985372304	1
Tpcn2	0.0105718959225986	1
Hmgb4	NA	NA
Olfr435	0	NA
Mex3d	0.22518906650466	0.923066674935603
Vmn1r26	-0.0497853412329645	1
Krt90	0	NA
Ccdc6	-0.0731789770980458	1
Speer4b	-0.000641676542836713	1
Lurap1l	0.0888470805593232	1
Tprn	0.141719460639627	1
Gm8666	-0.0167309444644837	1
Tbc1d12	0.0632575701076999	1
Fndc9	0.0100099622228638	1
Zfp454	-0.23769693314226	0.991444793178164
Ggnbp1	-0.522692563392507	0.243886807875581
Klhl11	0.136588540463433	1
Olfr820	NA	NA
E130114P18Rik	-0.732467393089055	0.664600994344367
Prss50	0.147740525180469	1
Mcat	0.125294090345893	1
Foxo3	-0.0369166231109262	1
Rpl29	0.0182677836549031	1
Hoxb3	0.29521484446208	0.800152306565266
Tmprss11f	NA	NA
Skint10	0	NA
Tmem53	-0.625807258983363	0.419223524196822
Serpinb13	-0.061492495180515	1
Pthlh	-0.368193829355862	0.857488033381764
P2ry6	1.05591969754808	7.62540140791346e-05
Insc	0.406035594290728	0.664577346097124
Dcun1d3	0.112206183494429	1
Cfap100	-1.78779846630429	0.00491578024040271
Cyb561d1	-0.0857147326064975	1
Cep120	-0.0342105283159981	1
Ifnb1	0	NA
Slc35e4	0.0344480222145109	1
Olfr202	NA	NA
Lonrf2	-0.33723166807289	0.718734425401894
Dact2	-0.513623798640084	0.88511929913221
Pkd1l3	-0.03746343227732	1
2310057N15Rik	NA	NA
Vps37c	0.0313900443529921	1
Slc39a9	0.305826906985658	0.568057826946385
Vstm2a	-0.902061146019874	0.753261571967074
Gm12185	0.482624110458622	0.964231601018436
Slc25a47	0.0827833055232679	1
Arhgap30	0.0243252059213885	1
Phf3	0.0488028869277942	1
Pudp	NA	NA
Hexim1	0.0267550097493478	1
Cdk5r1	-0.0507267175570536	1
Zfp710	0.0615833123753186	1
Rimkla	0.149332766646097	1
Neurog1	NA	NA
4930539E08Rik	-0.562586808065816	0.657351913467213
Rnf24	-0.232965880447015	0.614809800303619
Efna5	0.0659850994233124	1
Gm5540	0.271811813710981	1
Olfr223	0	NA
Fkrp	-0.205133769813082	0.644209321965157
Zfp689	0.145490918270468	0.989423120370886
Cdca2	-0.116157265065358	0.99552607279181
Ccdc125	-0.032760421319334	1
Tada3	0.0211384305306568	1
Olfr722	0.00569092778207681	NA
Nr1h5	-0.236231102961465	1
Atp13a5	-0.301366082393895	0.798000617118234
Gm6206	0.0222952647769272	1
Prex2	0.250874863119331	0.832031055558787
Mrgpre	0.189398489038254	1
Yjefn3	-0.586346362915405	0.926506312183794
C1galt1c1	0.0658079488253499	1
Nrsn1	0	NA
Krt31	0	NA
Gphb5	-0.00815613933969859	NA
Elfn1	0.608466162221827	0.845307770952246
Prss32	0	NA
H2al3	NA	NA
Olfr1366	-0.0982137023540763	1
Atxn7l2	-0.15504274179675	1
Ndnf	0.581397203712203	0.585849262763556
BB014433	-0.00915929117537452	1
Olfr982	0.0656672037601227	1
Olfr729	-0.229421157965714	1
Prss48	-0.0154856776081427	NA
Olfr1467	0.890998657502759	0.612275382643333
Olfr368	NA	NA
Olfr873	-0.82031928175895	0.609717844242209
Tmem121	-0.03699086120154	1
Clec4a1	0.272774678102288	0.423755630299125
Mterf2	-0.275134037012091	0.782972906419438
Olfr398	0.0614562993115875	1
Rapgef4	0.120805468162079	1
Armcx3	0.0629633049484909	1
Olfr812	NA	NA
Olfr1257	0.00650617290043954	1
Gm9244	NA	NA
Olfr985	NA	NA
Acap2	0.0568043597782277	1
Bmyc	0.211986143058696	0.95647289856718
Zadh2	-0.107891228828516	0.887638460138297
Sephs2	-0.126558702922438	0.664600994344367
Gpr137c	-0.280524487833768	0.771538861204507
Il23r	0.759756409121249	0.705233097190215
Olfr367-ps	NA	NA
Ankrd34a	-0.234743869806811	1
Olfr147	1.24067041869774	0.127145074658965
Pcdh10	-0.0515367374763235	1
Ccr2	0.592184061552198	0.00526821686037178
Dcaf5	-0.135670519065121	0.77175161935295
Ntf3	-0.083548834449318	1
Themis	-0.0957937371375337	1
Oxtr	-0.454098802834838	0.829849793479675
Agtr1a	-0.0206437378851737	1
Fam110b	-0.166588735412737	1
Frmd3	0.538882822199388	0.524857333232211
Catsperg2	-0.358365020367216	1
Gm8186	0.131037248657662	1
Ivl	0.265121068001402	1
C5ar1	0.0331196308097196	1
Flg2	0.00426130468348277	1
Nrap	-0.0123612258979908	1
Plcxd3	-0.0196689206721347	1
Olfr1258	-0.336986210849231	1
Ugt3a2	0.0101807832976961	1
Fam183b	-0.0556733656729197	1
Tex50	0	NA
Zfp518a	-0.0548405487352701	1
Olfr449	NA	NA
Myoz3	-0.664956151026801	0.0572713256988852
Frmpd4	0.167305162592965	1
Purg	-0.170076941103179	0.986353247381224
Rtl5	0.0648912860220408	1
4930515G13Rik	0	NA
Skint7	0.457379634147431	0.947635462293019
Olfr788	-0.0170301929129279	1
Pdp1	-0.233140486510321	0.796628531002914
Olfr844	NA	NA
Gm9833	0	NA
Gm12497	NA	NA
Tigd2	0.00560234922586671	1
Apoo-ps	0	1
Gm7324	0.103097061721473	1
Hcar1	-0.0266104568317019	1
Hspe1-ps2	0.0138303025367867	0.419224562224427
Gm5316	-0.0199445919326947	1
Lrp1b	-0.129099317585575	1
Kcnk3	0.129715700634055	1
Olfr509	-0.077774815690387	1
Scn3b	0.312683116403272	0.964231601018436
Mblac1	0.269390699249613	0.913046697008726
Iba57	-0.0581897388927484	1
Lix1l	0.326989371647547	0.459835288709127
Prss38	0.0065087463991241	NA
Zfp219	0.0973170538072788	1
Trappc1	0.0587262701943947	1
Prmt6	0.0822629069752658	1
Syt12	0.328001829126099	0.73329157623507
Ccdc71	-0.05893325771204	1
Fut4	0.0509826485576602	1
Sorl1	-0.0301922963041678	1
Fbxw13	0.07286502745595	1
Olfr348	0	1
Zfp2	0.146603822802315	1
Smcr8	-0.0280782009252396	1
Kmt5a	-0.0993743139084672	0.848469681680693
Olfr902	NA	NA
Tenm2	-0.037925662281056	1
Retreg2	0.0228270372462208	1
Gm5105	-0.0301113706447832	1
Zg16	-0.068173916475343	1
Rd3	-0.160727758579718	1
Dcaf7	-0.0770573899098891	0.735477905679662
4933408B17Rik	0.170734361351024	1
Olfr173	0.673869653329843	0.691690038120783
Olfr1183	0.294284932272536	0.916509922247681
Krt8	0.0665167082912935	1
Cox7b2	-0.00815358289462787	NA
Gemin4	0.569711999470963	0.896798463264398
Ogfr	0.140226944332803	0.778772994995317
Rarres1	0.050393353737176	1
Prokr1	-0.0634832360049079	1
Zfp683	0.147999297067496	1
Tmem241	0.0322304369902712	1
Gm5417	0.299734327465031	1
Tmem200a	0.468101423717501	0.792549034796116
Zfp260	0.0803798638194031	1
Chchd10	-0.146532666316843	1
Gm9837	0	NA
Upk1b	0.468103028908043	0.972691069129556
Cyp20a1	0.274935557633756	0.443304083539801
Olfr1404	-0.0141689229236742	1
Gm8396	-0.0815833389898119	1
Aff4	0.133499272187775	1
Gm8508	0	1
Ctu2	-0.283453570911531	0.907325200010895
Tmem67	0.179383554200942	0.903794034929534
Fam58b	-0.0234167991400415	1
Slc36a3	-0.564126879724089	0.947464094389998
Pls1	-0.0862180342909949	1
Olfr1449	0	NA
Dtx3l	-0.010496582739809	1
Proser1	-0.00862642188089485	1
Sppl2c	NA	NA
Htr1b	0.164726489510154	1
Espnl	0.547339578920013	0.941435501746063
Spty2d1	0.0524258516219596	1
Rps23	0.0777556950234625	1
Cdc42ep1	0.0257387448088865	1
Tmem202	0.440019776535402	0.831410808103891
Olfr429	0	NA
Clrn2	0	NA
Sall2	0.372604952307083	0.469320229338837
Tceal1	-0.0718209020987752	1
Tecrl	0.0843865599245905	1
Adamts16	0.267653830793858	1
Hist1h1a	0.201748927269658	1
Krt82	0	NA
Clip1	-0.0121817958609733	1
Fzd9	-0.23258397148561	0.938998883533089
Polr1a	0.098094144323648	1
Tmie	0.0750760703709346	1
Lingo1	0.105877387052743	1
Defb20	NA	NA
Olfr95	-0.0973210518675458	1
Ap5b1	-0.0549008365499042	1
Aknad1	-0.43047669163997	0.735879841006199
Cfap46	-0.487072513065279	0.926506312183794
Olfr780	-0.240157364993091	1
Zfa-ps	-0.22911822225045	1
Zfpm1	-0.156563738446397	1
Tsku	0.203505840958799	0.976190155903945
Grm5	0.0864706324919978	1
Ccdc69	-0.228983292794602	0.642890229197206
Lce1h	NA	NA
Vsig8	0.0373699436275101	1
Zbtb45	0.0528898169897781	1
Hoxb13	0	NA
Olfr418	-0.181306953939806	1
Zfp644	0.0597744598309339	1
Gpr55	0.0820977724169165	1
Omg	-0.528023601752476	0.892584244830844
Olfr103	0.00650756233045425	NA
Prss33	0.00122608674314147	NA
Slc17a5	0.170073597070072	0.729193121669635
Tifab	-0.084801981388044	1
C1ql3	-0.219813416969283	1
Vgll2	-0.339428553685365	0.788197876508933
2310022A10Rik	-0.199060489705085	0.938998883533089
Olfr273	-0.0507477985493698	1
Gpr3	0.0899772453338265	1
Spatc1	-0.049566006692363	1
Zbtb5	-0.0143706616726048	1
Bdp1	0.107624912781397	1
Aftph	0.229550887968397	0.724295763360877
Morn4	0.594760659443594	0.218349964125982
Zbtb14	-0.112363320646429	0.692234177035134
Olfr714	0.115981486580657	1
Catsperg1	0.971668604179202	0.245985643512893
Urgcp	-0.367014193202388	0.45977215013771
Cyp2g1	0	NA
Orai1	-0.0389334673000918	1
Pheta2	-0.147624959249814	0.945785899656914
Nckap5	-0.198755896028006	1
Nkx3-2	0.245211603152529	1
Tmem239	-0.0244761167039264	1
BC048671	0.176246816957543	1
Ucn2	-0.325289641712257	1
Olfr27	NA	NA
Nlrp10	-0.0141151460133024	1
Lig4	-0.0165053304643729	1
Prss46	0.640983557846255	0.692728142074863
Gal3st1	0.0170532060896231	1
Mmp12	0.229551487435433	1
Zfp668	-0.346972935135949	0.905600002169699
Trex1	0.0747408129674211	1
Olfr1361	NA	NA
Zfp646	0.060001763112108	1
5330417H12Rik	-0.0350468767560831	1
Rxfp4	0	NA
Arhgap15	0.0872680347766306	1
Rpl36al	0.138827229452639	0.590275305046948
Zfp672	-0.0399885702814328	1
Olfr1318	-0.113506223747469	1
2410015M20Rik	-0.00524186565084777	1
Pmis2	0	NA
Zfp280b	-0.224133709401143	0.744182303278305
Tmsb4x	0.0574718577893035	1
Fzd4	0.338330581414731	0.414959678422773
Bag5	0.123536079856697	0.753261571967074
Crh	0.0182652623195568	1
Olfr642	-0.73822348366763	0.549680910127109
Lrrc19	-0.339073151357591	1
Sertad2	0.0281194036687281	1
Armcx4	0.0145534256328464	1
Olfr466	0.429956579718304	1
Arhgap23	0.0484844659463838	1
Krtap9-3	NA	NA
Fam161a	-0.0821500976300068	1
4921511C20Rik	NA	NA
Zbtb12	-0.182956914026675	0.979359090683575
Rbx1-ps	-0.194396961925658	1
Olfr1102	NA	NA
Ceacam19	0.356492926599423	1
Suox	-0.165536496692599	0.681071791814068
Olfr250	-0.262884737145521	1
Arl4c	0.502849821216124	0.159363163869805
Nlrc3	0.307089591705299	0.454678628960926
Calhm5	0.124521731281859	1
Rlf	0.021330612890932	1
2810025M15Rik	0.221176478767259	1
Vcpkmt	0.194167964555562	0.795676954240604
Gm7984	-0.0461313458574773	1
Rasd1	-0.0239174149178232	1
Olfr808	-0.31505641403524	1
Stkld1	-0.12453626518895	1
4921517D22Rik	0.413744497715799	1
Tmem17	0.180309160952354	0.939323145155757
Rasl11b	0.198077854630889	0.929673021114745
Gja8	-0.323059489211681	1
2610318N02Rik	-0.175989967634167	1
Slc35c1	0.14013683573252	0.825461430711166
Olfr921	-0.129193288889685	1
Glp2r	0.517449146070233	0.956936843846328
Lpar4	0.227274024634768	0.969373191468885
H2afx	-0.0125007376949985	1
Lrrc4	-0.202679946715303	1
Pgrmc2	-0.0218693425477015	1
BC030500	NA	NA
Rpp38	0.268868534734081	0.637594278039082
Ccdc137	0.0367349751709735	1
Mrps16	0.0224421292680769	1
Plekhf2	-0.065064275948354	1
Glt1d1	-0.0330522732868934	1
Skint9	NA	NA
Ankrd55	0.877332236943831	0.337864558233504
Lrrc25	0.190972325840896	0.882737744875984
Ppp1r3d	-0.139013974461887	0.951790608637203
Idnk	0.0522895645780759	1
Shisa3	-0.568242519444951	0.443126769954459
Apol10b	-0.228878358762525	1
Olfr350	NA	NA
Pitpnb	0.121865458520025	0.692728142074863
Amz1	0.258314204993518	0.963029993403938
Olfr1176	NA	NA
Olfr745	NA	NA
Rap2c	-0.0625059862706054	0.953293290002651
Olfr728	0.0861740420424438	1
Fhl4	0.360308413984702	1
Tmx2	-0.144840310122652	0.911121482624991
Ccdc158	-0.213776902651853	1
Tdrp	-0.253164049098586	0.925612957474139
Prm3	0.0903817139563171	1
Klk6	NA	NA
Zfp697	0.504083223864456	0.301058784019504
Grem2	-0.394051612988449	0.60838110438946
Bex1	0.0888662911633512	1
Spink8	0.0405718997533539	1
Gpr171	-0.099939037237409	1
Rspry1	0.181542327172919	0.211266726236919
Olfr622	0.355472292988327	1
Cby3	0	1
1600012H06Rik	0.00465369515265352	1
Akap4	NA	NA
Sprr2b	NA	NA
Ces2b	-0.437777605746331	0.97947737981136
Hmx2	0	NA
Vmn1r235	NA	NA
Agmo	-0.0635148949308736	1
Grrp1	0.289383139280228	0.964231601018436
Tmc8	-0.20459237608362	0.819196340563284
Haspin	-0.16016608842119	0.865117921544041
Bpifc	0.533210937657915	0.765966386437362
Prdx6b	0.0694676048964936	1
Opalin	-0.000822153432040334	NA
Vwa3b	-0.00152463131033351	1
Olfr1023	0.0698617073823377	1
Sarm1	-0.0406236358411177	1
Olfr430	-0.0157953617633585	NA
Kcnk12	0.0276593938853915	1
Fam205c	-0.398452662013481	1
Slc25a44	-0.110972614791619	0.623391144171737
F2rl3	0.0308544011995029	1
Ubqln2	0.0941022883498411	0.942374343778139
Slc9b1	-0.09671764999942	1
Gm867	-0.0362861759460683	1
Olfr165	0.202163047996328	1
Mchr1	0.36785376912699	0.943113264819443
Nudt6	0.2430217190257	0.918787776431564
Lsm10	-0.0847409444991551	1
Gm5346	NA	NA
Eif5a2	0.177818561246534	0.852587365927057
Scd4	0.299625530017302	0.974935961297366
Rhox13	0	NA
Olfr768	0.113941075138694	1
Lgr4	-0.150791549966133	0.832031055558787
Otop2	0.00650832333905459	NA
Pla2g4e	-0.158691397866382	1
Eva1b	0.406052528337853	0.753261571967074
Snip1	-0.0708245910702094	1
Olfr70	0	NA
Lgsn	0	NA
Il17d	0.00975154779847438	1
Krtap13	NA	NA
Pigm	0.12830422960704	0.65142088455308
Cxcr3	0.243313527357699	1
Gja4	0.268513027203298	0.728122238912387
Krtap24-1	NA	NA
Hic2	0.0331440975619266	1
Klre1	-0.260622510654057	0.973928791014859
Gm5446	0	1
Heatr1	0.129003548819435	0.854875547413929
Evc2	0.204196555460776	0.926170597265118
Olfr809	-0.503149763452784	0.921969626901286
Olfr690	0.0269235045591818	1
Tmem220	-0.0427052594670152	1
Prag1	-0.0802815568627783	1
Dscam	0.057653691280107	1
Mrgprg	0	NA
Olfr630	0	NA
Fzd2	0.300818514335507	0.921988878651979
Foxc1	2.85386452602899e-05	1
Abca12	-0.0915743573606441	1
Gm9843	NA	NA
Slc25a2	0.463473663087888	0.997162193152993
Rictor	0.0841342523517696	0.931966934267669
Nsun3	-0.238493150977822	0.934735647785251
Synpo2	-0.354813943250441	0.644209321965157
Neto1	-0.208517676667084	1
Ndufaf6	-0.126553696115193	1
Hoxc12	0	NA
Amer1	-0.101293452282841	0.99538130882532
Lgals3	0.241490290715506	0.365716241417293
Olfr1378	-0.0228167256770196	1
4930486L24Rik	0.0160656205932582	1
Gpr18	-0.269104467947828	0.901028928965166
Carmil2	0.0118574503389459	1
Sprr1a	0.0274663296014013	1
Olfr524	NA	NA
Hoxd10	-0.450599861504904	0.865117921544041
Ch25h	1.84843975451707	0.00954108430136158
Snx21	0.0479380315883043	1
Il31ra	-0.0163696188618811	1
Sept6	0.0203843605093643	1
Kif7	0.228847420801832	0.89731056495067
Svs3b	NA	NA
C77080	0.722458988192105	0.129120247410182
Armcx6	-0.0122377040152451	1
Tnfsf15	0.586004870648058	0.844314447002309
Foxl2	-0.00815406593769925	NA
Tcf19	0.0476694314153506	1
Ppp1r3g	-0.418140599980271	1
Pnma5	-0.00903795740226242	1
Mrgprb2	0.524086810623038	0.938633647799995
Fbxo46	0.000716111509059683	1
Ube2dnl1	0	NA
Enthd1	-0.00393273514544815	1
Hamp	0.0644190633021303	1
Cyp8b1	0.848401397104932	0.519150046346809
Lypd6	0.209024042227744	1
Krt78	0.152494757654081	1
Astl	0	1
Fam118b	-0.192896450971158	0.846373455497013
Slc35d3	0.040405018419228	1
Olfr807	NA	NA
Gm8394	0	1
Fam167b	0.549072105624915	0.321948021550778
Fbxl22	1.50160770170325	1.13749069149105e-09
Olfr1323	0	NA
Pcdh20	-0.206978139496445	1
Oprd1	1.34533380251122	0.124550475480972
Cldn8	NA	NA
4933406M09Rik	-0.0464767243010214	1
Fam171a1	0.15240955770313	0.84892149867399
Gm9845	0	NA
Htr5b	0	NA
B230217C12Rik	0.570855301745875	0.453874750941407
Adra1b	-0.1327909281889	1
Fam228b	-0.316799641797921	1
Fam241a	-0.0958023661133393	1
Gm11868	-0.0891223238989264	1
Lamtor4	0.0279690525398902	1
Gk2	0	NA
Hyls1	0.0548788739910132	1
Kcnb1	0.140382630549306	1
Prokr2	0.409791850958898	0.980914887962887
Tor1aip2	0.000466940116927469	1
Maml1	-0.0395352513185113	1
Olfr1038-ps	0	NA
Mmp13	0.173524666625404	0.94190293751944
Lrrc4c	-0.342061376606635	1
Fam78a	-0.145565902588894	0.872930037385
Zfp831	-0.206587256279149	0.857248897854565
Olfr1008	NA	NA
Zfp61	-0.250894748451297	0.672353200049232
Minos1	-0.153027613093415	0.630871240318199
Txndc2	0.285188347185809	1
Olfr125	0.0419006858933684	1
Zscan29	-0.00808004168283172	1
Rps27rt	0.0885522137720932	1
Catsperz	0.390483494736017	1
Ccdc121	-0.512569100351062	0.949260633195229
Gpd1l	0.0281609951056238	1
Ubald2	-0.134936092977438	0.844218154892212
Sprr2f	NA	NA
Tmem150c	-0.182579699357224	1
BC048562	0	NA
Defb19	0	NA
Mrgpra1	0	NA
Olfr215	-0.00144622302398967	1
Trhde	-0.970238519377326	0.293696538095915
Vstm4	-0.0897409570440987	1
Gpatch11	0.0187940716018474	1
Ism2	0.129992182189049	1
Gp1ba	-0.084005928299584	1
Ccdc96	0.0166408966509956	1
Ccdc54	NA	NA
Prkaa1	0.0791428329115795	0.840226662295371
Emilin3	0.0675423373648514	1
4930563M21Rik	0	1
2310061N02Rik	NA	NA
2310061I04Rik	-0.301700226877869	0.610120786171678
Ftl1	0.104576049968619	1
Scg2	-0.277053836404351	1
Zbtb26	-0.128514974988394	0.856024082356886
Plekho2	0.0886878077267083	0.931311758054797
Arhgap42	0.372788291348715	0.486583956119499
Vamp8	0.0904238696589419	0.966305042077297
Ptges	0.559696403947918	0.507809426581488
Olfr164	-0.195854973723688	1
Trim15	-0.342444231640226	1
Pgbd5	0.258372808949962	1
Defb6	NA	NA
Gp1bb	0.102461694345659	1
Prss27	0	1
Olfr1395	0	1
Ear14	-0.575031642889411	0.972294265255585
Olfr1124	0.133146534003757	1
Olfr1317	0	NA
Tmem37	0.39385551235633	0.650128618304549
Htr1f	0	1
Ccdc126	0.0149198451427533	1
Olfr419	-0.313649784483948	0.912562120907053
B3galt6	0.0402109848425968	1
Hist1h2ba	0	NA
Olfr866	NA	NA
Muc15	0.41847204858739	0.979663607517126
Oog3	NA	NA
Ecpas	-0.0338274343779214	1
Olfr332	NA	NA
Olfr1441	0.884729382201487	0.822542862525078
Olfr330	0	NA
Fam131a	-0.334489368955906	0.599514839506693
Slc29a4	-0.748154595900412	0.755751461321081
Sstr5	0	NA
Vwc2	-0.269999490597663	1
Cdh20	0.433589307606833	0.999943249384329
1700020N01Rik	-0.00815502128496766	NA
Zfp623	0.265787955351005	0.586027690814994
Olfr958	-0.100846065383546	1
Tmem125	0.437375899009943	0.994977469367485
Zfp940	-0.753615290377204	0.249017491746716
Atp5k	-0.119268282701388	1
Phospho1	-0.0232864871538422	1
Olfr1494	NA	NA
Clrn3	0.0973221862166943	1
Mrgprb8	NA	NA
A730017C20Rik	-0.0107542774690596	1
Spata31d1a	0.745016394826983	0.742210956325463
Pdik1l	-0.0999537938170377	1
Tatdn1	-0.128629832636104	1
Rtn4rl2	1.48775434796675	0.215576872198121
Gm7327	-0.0737780862336019	1
Mtnr1b	NA	NA
Tvp23a	0.212393698465538	1
Cdr2l	0.407846657389637	0.407466373925453
Tmem123	0.0119235171443467	1
Ankrd37	-0.308310620603317	0.93656415720828
Fgf4	0.256553850192231	1
Zfp366	0.105956837863152	1
P2ry10	-0.0690015887891084	1
Dcaf12l2	0.154045097885128	1
Map10	-0.088648332163094	1
Sgms2	0.192995798846451	0.844633077706859
Vmn1r231	NA	NA
Efcab5	0.140800246660167	1
Zfp438	-0.195051897504646	0.86474037077702
Amigo1	-0.45883373638914	0.155102715822519
Gja1	0.225482279579403	0.43235973205458
Zfp169	-0.281791230613909	1
Insl6	0.678935317856175	0.71855613278627
AY358078	0.00650809902860643	NA
Kcns2	0	NA
Prkca	0.0614491774579427	1
Lin28a	-0.114961202190949	1
Creg2	-0.342434891725376	0.903442527155966
Gdpgp1	0.169331504991536	0.867017789563289
Gm9847	0	NA
Gm5215	0.269582350469945	1
Apol10a	0.304824251976432	1
Selenon	0.226610280047875	0.540261654123688
Adgb	0.0178435393765311	1
Cetn1	0.0065079398944335	NA
Fam160a1	-0.123817350931494	1
Gm9848	NA	NA
Olfr161	-0.126574692964429	1
Gatd1	-0.207474929648751	0.771808339230053
Hs3st1	-0.0590213132327786	1
Serpinb1b	0.392162933387003	1
Zfp11	-0.0167794400423999	1
Ttc24	0.00480394757739698	NA
Zfp455	-0.0205573404854875	1
Rhox11	NA	NA
Olfml1	-0.0812889229904693	1
Gprc5c	0.843558412359557	1.36430407529306e-07
Olfr214	0	NA
P4ha3	1.08622741385421	0.180664249009658
Spink14	NA	NA
Olfr523	0.0133771042522223	1
1700014D04Rik	-0.316657556488864	1
Gja10	-0.276548805627471	1
Fbll1	0	NA
Mb21d2	0.0621723878862126	1
Lingo3	-0.655281602112241	0.27846740865434
Vtcn1	0.0385709234287508	1
Rgs13	0.218459107764803	1
Gm4847	-0.0526479129535883	1
Olfr986	-0.292389141400567	0.85166529984884
Mblac2	-0.0757781869734511	1
Sv2c	1.08167921205223	0.126633075665239
Fam71e1	-0.256183996962001	1
Gm8121	0.0584620056508728	1.21974817527507e-39
Olfr77	0.11639948973952	1
Gimap9	-0.025274547926263	1
